arm,model_seed,split_seed,joint,coverage,selective,pixel_acc,component_acc
clean_selfnorm,5,6,8.960326086956522,76.6657608695652,11.687519937617413,79.0724233983287,79.20362318840579
clean_selfnorm,5,7,8.490277777777777,75.5967995169082,11.231001619160896,78.8628808864266,79.05785024154589
clean_selfnorm,5,8,8.668840579710144,75.95217391304348,11.413551624782947,79.18783783783783,79.21376811594203
clean_selfnorm,5,9,8.428562801932367,75.58478260869566,11.151137187980352,78.90775401069519,78.92548309178744
clean_selfnorm,6,0,10.65205314009662,77.45555555555555,13.752471418859502,77.29520547945205,77.35929951690822
clean_selfnorm,6,1,8.41195652173913,74.7338768115942,11.255881376187487,78.6885593220339,78.82844202898549
clean_selfnorm,6,2,8.870531400966183,76.54704106280194,11.588340029614574,79.1532697547684,79.39136473429951
clean_selfnorm,6,3,8.576268115942028,75.19710144927537,11.405051458967735,79.1638418079096,79.17010869565219
clean_selfnorm,6,4,9.706159420289854,77.22910628019324,12.568006918369804,78.30866666666667,78.38792270531401
clean_selfnorm,6,5,9.782971014492754,77.1998188405797,12.672271983817641,78.24381868131867,78.42735507246377
clean_selfnorm,6,6,8.891847826086956,76.02155797101449,11.69648197617476,78.8300835654596,78.90597826086955
clean_selfnorm,6,7,8.920531400966183,76.58786231884058,11.64744795177778,79.29570637119113,79.54927536231884
clean_selfnorm,6,8,8.773913043478263,75.56304347826088,11.611381225006474,79.25067567567568,79.23913043478261
clean_selfnorm,6,9,8.513949275362318,76.47010869565216,11.13369579380027,79.13636363636364,79.14136473429951
clean_selfnorm,7,0,11.560386473429954,77.14070048309179,14.986105131316297,75.63630136986302,75.8834541062802
clean_selfnorm,7,1,9.329891304347825,74.61467391304349,12.504097136738748,77.43149717514125,77.53931159420291
clean_selfnorm,7,2,9.216968599033818,75.5006038647343,12.207807788593048,78.10422343324251,78.2893115942029
clean_selfnorm,7,3,9.441485507246375,75.61231884057972,12.486702764866545,78.35310734463276,78.39365942028985
clean_selfnorm,7,4,10.531400966183575,76.70857487922706,13.729105230757604,76.88133333333333,77.16896135265702
clean_selfnorm,7,5,10.16177536231884,76.04565217391304,13.362730244037238,77.5048076923077,77.71032608695653
clean_selfnorm,7,6,10.251086956521743,76.79148550724636,13.349249449738027,77.30222841225627,77.44945652173914
clean_selfnorm,7,7,8.68659420289855,75.2034420289855,11.550793379311674,78.01177285318559,78.51564009661837
clean_selfnorm,7,8,8.875362318840578,74.53405797101449,11.907794316380993,78.06148648648649,78.06050724637682
clean_selfnorm,7,9,8.859239130434782,75.02844202898551,11.807840987837944,78.26804812834224,78.32185990338164
clean_selfnorm,8,0,10.890217391304349,75.968961352657,14.335087906165594,76.33219178082193,76.37838164251208
clean_selfnorm,8,1,7.8396739130434785,72.37119565217391,10.832588631977352,78.06920903954803,78.18206521739131
clean_selfnorm,8,2,8.39969806763285,73.88894927536232,11.368003131739838,78.3058583106267,78.60452898550724
clean_selfnorm,8,3,8.080978260869566,73.02898550724638,11.065439571343521,78.84322033898306,78.90815217391305
clean_selfnorm,8,4,9.45458937198068,75.55555555555556,12.51342710997443,78.06666666666666,78.22367149758455
clean_selfnorm,8,5,9.903804347826087,76.09764492753622,13.014600329953652,77.49381868131869,77.71612318840579
clean_selfnorm,8,6,9.15,74.75,12.240802675585284,78.05013927576601,78.20778985507245
