run_seed,config,missing_features,mask,miou
3,base,5,1|2|5|7|8,62.570258
3,drop,5,1|2|5|7|8,62.194856
3,impute,5,1|2|5|7|8,91.388022
3,base,5,1|2|5|7|9,61.875540
3,drop,5,1|2|5|7|9,62.508133
3,impute,5,1|2|5|7|9,88.121944
3,base,5,1|2|5|7|10,62.526427
3,drop,5,1|2|5|7|10,60.888217
3,impute,5,1|2|5|7|10,90.260942
3,base,5,1|2|5|7|11,41.550166
3,drop,5,1|2|5|7|11,31.176765
3,impute,5,1|2|5|7|11,77.882261
3,base,5,1|2|5|8|9,62.071775
3,drop,5,1|2|5|8|9,58.543126
3,impute,5,1|2|5|8|9,89.804568
3,base,5,1|2|5|8|10,59.029052
3,drop,5,1|2|5|8|10,52.597358
3,impute,5,1|2|5|8|10,91.218123
3,base,5,1|2|5|8|11,26.915963
3,drop,5,1|2|5|8|11,38.289169
3,impute,5,1|2|5|8|11,86.764103
3,base,5,1|2|5|9|10,55.567750
3,drop,5,1|2|5|9|10,52.813725
3,impute,5,1|2|5|9|10,88.635343
3,base,5,1|2|5|9|11,26.983916
3,drop,5,1|2|5|9|11,36.982000
3,impute,5,1|2|5|9|11,84.987114
3,base,5,1|2|5|10|11,25.729325
3,drop,5,1|2|5|10|11,33.115851
3,impute,5,1|2|5|10|11,86.414227
3,base,5,1|2|6|7|8,60.791079
3,drop,5,1|2|6|7|8,35.275818
3,impute,5,1|2|6|7|8,93.780503
3,base,5,1|2|6|7|9,61.782782
3,drop,5,1|2|6|7|9,36.751875
3,impute,5,1|2|6|7|9,91.055159
3,base,5,1|2|6|7|10,62.495369
3,drop,5,1|2|6|7|10,29.502034
3,impute,5,1|2|6|7|10,93.381608
3,base,5,1|2|6|7|11,37.761080
3,drop,5,1|2|6|7|11,25.342801
3,impute,5,1|2|6|7|11,83.308666
3,base,5,1|2|6|8|9,64.564353
3,drop,5,1|2|6|8|9,59.749466
3,impute,5,1|2|6|8|9,89.161191
3,base,5,1|2|6|8|10,55.160275
3,drop,5,1|2|6|8|10,60.935023
3,impute,5,1|2|6|8|10,94.769524
3,base,5,1|2|6|8|11,24.137315
3,drop,5,1|2|6|8|11,39.724598
3,impute,5,1|2|6|8|11,91.180290
3,base,5,1|2|6|9|10,56.578862
3,drop,5,1|2|6|9|10,51.395132
3,impute,5,1|2|6|9|10,89.967797
3,base,5,1|2|6|9|11,25.955613
3,drop,5,1|2|6|9|11,36.910750
3,impute,5,1|2|6|9|11,90.304435
3,base,5,1|2|6|10|11,24.424006
3,drop,5,1|2|6|10|11,33.937743
3,impute,5,1|2|6|10|11,91.053517
3,base,5,1|2|7|8|9,61.698365
3,drop,5,1|2|7|8|9,59.610970
3,impute,5,1|2|7|8|9,88.514113
3,base,5,1|2|7|8|10,59.830492
3,drop,5,1|2|7|8|10,52.061063
3,impute,5,1|2|7|8|10,92.634451
3,base,5,1|2|7|8|11,27.226011
3,drop,5,1|2|7|8|11,39.899837
3,impute,5,1|2|7|8|11,84.995770
3,base,5,1|2|7|9|10,58.918803
3,drop,5,1|2|7|9|10,56.266614
3,impute,5,1|2|7|9|10,89.478942
3,base,5,1|2|7|9|11,29.539613
3,drop,5,1|2|7|9|11,37.055845
3,impute,5,1|2|7|9|11,83.025772
3,base,5,1|2|7|10|11,25.850496
3,drop,5,1|2|7|10|11,31.233545
3,impute,5,1|2|7|10|11,84.879271
3,base,5,1|2|8|9|10,36.798753
3,drop,5,1|2|8|9|10,70.647130
3,impute,5,1|2|8|9|10,92.939509
3,base,5,1|2|8|9|11,25.119445
3,drop,5,1|2|8|9|11,63.655795
3,impute,5,1|2|8|9|11,89.279521
3,base,5,1|2|8|10|11,24.141908
3,drop,5,1|2|8|10|11,83.630181
3,impute,5,1|2|8|10|11,91.433188
3,base,5,1|2|9|10|11,25.088563
3,drop,5,1|2|9|10|11,63.263445
3,impute,5,1|2|9|10|11,90.176224
3,base,5,1|3|4|5|6,70.164056
3,drop,5,1|3|4|5|6,65.922874
3,impute,5,1|3|4|5|6,94.634420
3,base,5,1|3|4|5|7,59.247925
3,drop,5,1|3|4|5|7,73.777369
3,impute,5,1|3|4|5|7,91.138814
3,base,5,1|3|4|5|8,75.965722
3,drop,5,1|3|4|5|8,78.023443
3,impute,5,1|3|4|5|8,94.953080
3,base,5,1|3|4|5|9,61.524910
3,drop,5,1|3|4|5|9,70.879283
3,impute,5,1|3|4|5|9,88.301672
3,base,5,1|3|4|5|10,65.008181
3,drop,5,1|3|4|5|10,73.749936
3,impute,5,1|3|4|5|10,93.202102
3,base,5,1|3|4|5|11,44.941533
3,drop,5,1|3|4|5|11,62.974486
3,impute,5,1|3|4|5|11,85.788800
3,base,5,1|3|4|6|7,67.293045
3,drop,5,1|3|4|6|7,79.585397
3,impute,5,1|3|4|6|7,88.999286
3,base,5,1|3|4|6|8,50.537998
3,drop,5,1|3|4|6|8,67.847420
3,impute,5,1|3|4|6|8,94.587487
3,base,5,1|3|4|6|9,72.202285
3,drop,5,1|3|4|6|9,74.599823
3,impute,5,1|3|4|6|9,87.378026
3,base,5,1|3|4|6|10,84.834896
3,drop,5,1|3|4|6|10,74.814432
3,impute,5,1|3|4|6|10,95.642576
3,base,5,1|3|4|6|11,57.103698
3,drop,5,1|3|4|6|11,81.654238
3,impute,5,1|3|4|6|11,91.939927
3,base,5,1|3|4|7|8,59.698473
3,drop,5,1|3|4|7|8,78.829189
3,impute,5,1|3|4|7|8,90.510136
3,base,5,1|3|4|7|9,60.547508
3,drop,5,1|3|4|7|9,70.265661
3,impute,5,1|3|4|7|9,85.423836
3,base,5,1|3|4|7|10,66.970562
3,drop,5,1|3|4|7|10,72.828601
3,impute,5,1|3|4|7|10,87.037364
3,base,5,1|3|4|7|11,48.085976
3,drop,5,1|3|4|7|11,57.476882
3,impute,5,1|3|4|7|11,80.099606
3,base,5,1|3|4|8|9,70.942793
3,drop,5,1|3|4|8|9,74.824492
3,impute,5,1|3|4|8|9,86.412880
3,base,5,1|3|4|8|10,60.395015
3,drop,5,1|3|4|8|10,70.477860
3,impute,5,1|3|4|8|10,93.956568
3,base,5,1|3|4|8|11,46.265915
3,drop,5,1|3|4|8|11,78.224148
3,impute,5,1|3|4|8|11,92.071233
3,base,5,1|3|4|9|10,66.885336
3,drop,5,1|3|4|9|10,75.235594
3,impute,5,1|3|4|9|10,83.503152
3,base,5,1|3|4|9|11,32.451933
3,drop,5,1|3|4|9|11,73.660426
3,impute,5,1|3|4|9|11,88.536428
3,base,5,1|3|4|10|11,30.561839
3,drop,5,1|3|4|10|11,79.585539
3,impute,5,1|3|4|10|11,92.113971
3,base,5,1|3|5|6|7,62.620421
3,drop,5,1|3|5|6|7,69.527659
3,impute,5,1|3|5|6|7,91.769451
3,base,5,1|3|5|6|8,72.108488
3,drop,5,1|3|5|6|8,78.311640
3,impute,5,1|3|5|6|8,95.828523
3,base,5,1|3|5|6|9,63.202724
3,drop,5,1|3|5|6|9,64.745619
3,impute,5,1|3|5|6|9,93.825551
3,base,5,1|3|5|6|10,63.003225
3,drop,5,1|3|5|6|10,67.591605
3,impute,5,1|3|5|6|10,90.341901
3,base,5,1|3|5|6|11,37.994258
3,drop,5,1|3|5|6|11,58.289048
3,impute,5,1|3|5|6|11,86.151546
3,base,5,1|3|5|7|8,63.073217
3,drop,5,1|3|5|7|8,63.784797
3,impute,5,1|3|5|7|8,92.549383
3,base,5,1|3|5|7|9,61.813695
3,drop,5,1|3|5|7|9,62.887330
3,impute,5,1|3|5|7|9,85.450568
3,base,5,1|3|5|7|10,62.557492
3,drop,5,1|3|5|7|10,63.068600
3,impute,5,1|3|5|7|10,90.463395
3,base,5,1|3|5|7|11,43.729959
3,drop,5,1|3|5|7|11,56.980666
3,impute,5,1|3|5|7|11,81.239555
3,base,5,1|3|5|8|9,63.932388
3,drop,5,1|3|5|8|9,63.329330
3,impute,5,1|3|5|8|9,92.636754
3,base,5,1|3|5|8|10,63.307866
3,drop,5,1|3|5|8|10,63.803165
3,impute,5,1|3|5|8|10,91.643375
3,base,5,1|3|5|8|11,28.444442
3,drop,5,1|3|5|8|11,62.096909
3,impute,5,1|3|5|8|11,86.062746
3,base,5,1|3|5|9|10,57.471417
3,drop,5,1|3|5|9|10,63.243667
3,impute,5,1|3|5|9|10,88.911501
3,base,5,1|3|5|9|11,27.862115
3,drop,5,1|3|5|9|11,62.335035
3,impute,5,1|3|5|9|11,85.799814
3,base,5,1|3|5|10|11,26.004248
3,drop,5,1|3|5|10|11,62.048006
3,impute,5,1|3|5|10|11,85.041523
3,base,5,1|3|6|7|8,72.574777
3,drop,5,1|3|6|7|8,69.896682
3,impute,5,1|3|6|7|8,90.093292
3,base,5,1|3|6|7|9,64.261303
3,drop,5,1|3|6|7|9,65.221648
3,impute,5,1|3|6|7|9,82.528015
3,base,5,1|3|6|7|10,66.617493
3,drop,5,1|3|6|7|10,65.249086
3,impute,5,1|3|6|7|10,91.006055
3,base,5,1|3|6|7|11,40.804839
3,drop,5,1|3|6|7|11,39.658962
3,impute,5,1|3|6|7|11,82.675408
3,base,5,1|3|6|8|9,78.313218
3,drop,5,1|3|6|8|9,73.918082
3,impute,5,1|3|6|8|9,90.512044
3,base,5,1|3|6|8|10,82.693867
3,drop,5,1|3|6|8|10,82.540744
3,impute,5,1|3|6|8|10,94.496872
3,base,5,1|3|6|8|11,36.052812
3,drop,5,1|3|6|8|11,67.259275
3,impute,5,1|3|6|8|11,92.504211
3,base,5,1|3|6|9|10,62.676134
3,drop,5,1|3|6|9|10,68.160093
3,impute,5,1|3|6|9|10,89.681920
3,base,5,1|3|6|9|11,25.924562
3,drop,5,1|3|6|9|11,62.699150
3,impute,5,1|3|6|9|11,91.989773
3,base,5,1|3|6|10|11,25.309527
3,drop,5,1|3|6|10|11,61.564819
3,impute,5,1|3|6|10|11,92.030168
3,base,5,1|3|7|8|9,64.802815
3,drop,5,1|3|7|8|9,64.360317
3,impute,5,1|3|7|8|9,79.456180
3,base,5,1|3|7|8|10,67.143462
3,drop,5,1|3|7|8|10,66.250909
3,impute,5,1|3|7|8|10,89.805186
3,base,5,1|3|7|8|11,31.248286
3,drop,5,1|3|7|8|11,61.163524
3,impute,5,1|3|7|8|11,85.954452
3,base,5,1|3|7|9|10,59.886501
3,drop,5,1|3|7|9|10,63.918744
3,impute,5,1|3|7|9|10,77.755354
3,base,5,1|3|7|9|11,29.763811
3,drop,5,1|3|7|9|11,58.896792
3,impute,5,1|3|7|9|11,82.242904
3,base,5,1|3|7|10|11,27.165108
3,drop,5,1|3|7|10|11,58.300366
3,impute,5,1|3|7|10|11,85.502001
3,base,5,1|3|8|9|10,45.460063
3,drop,5,1|3|8|9|10,83.563760
3,impute,5,1|3|8|9|10,91.557580
3,base,5,1|3|8|9|11,25.151303
3,drop,5,1|3|8|9|11,68.759741
3,impute,5,1|3|8|9|11,91.774298
3,base,5,1|3|8|10|11,29.861105
3,drop,5,1|3|8|10|11,92.900233
3,impute,5,1|3|8|10|11,92.116756
3,base,5,1|3|9|10|11,25.088563
3,drop,5,1|3|9|10|11,65.776177
3,impute,5,1|3|9|10|11,90.926566
3,base,5,1|4|5|6|7,59.499440
3,drop,5,1|4|5|6|7,88.260745
3,impute,5,1|4|5|6|7,92.161171
3,base,5,1|4|5|6|8,73.087162
3,drop,5,1|4|5|6|8,78.240152
3,impute,5,1|4|5|6|8,94.771026
3,base,5,1|4|5|6|9,61.534316
3,drop,5,1|4|5|6|9,71.983875
3,impute,5,1|4|5|6|9,90.756139
3,base,5,1|4|5|6|10,64.539940
3,drop,5,1|4|5|6|10,75.886939
3,impute,5,1|4|5|6|10,92.416853
3,base,5,1|4|5|6|11,40.187873
3,drop,5,1|4|5|6|11,37.858407
3,impute,5,1|4|5|6|11,88.623403
3,base,5,1|4|5|7|8,58.417375
3,drop,5,1|4|5|7|8,64.082583
3,impute,5,1|4|5|7|8,91.645048
3,base,5,1|4|5|7|9,57.196304
3,drop,5,1|4|5|7|9,63.379110
3,impute,5,1|4|5|7|9,90.505652
3,base,5,1|4|5|7|10,59.511822
3,drop,5,1|4|5|7|10,63.388774
3,impute,5,1|4|5|7|10,88.919701
3,base,5,1|4|5|7|11,43.790206
3,drop,5,1|4|5|7|11,34.847833
3,impute,5,1|4|5|7|11,78.560274
3,base,5,1|4|5|8|9,63.262964
3,drop,5,1|4|5|8|9,68.546283
3,impute,5,1|4|5|8|9,90.424672
3,base,5,1|4|5|8|10,63.758317
3,drop,5,1|4|5|8|10,71.364639
3,impute,5,1|4|5|8|10,90.381787
3,base,5,1|4|5|8|11,27.447690
3,drop,5,1|4|5|8|11,54.283061
3,impute,5,1|4|5|8|11,88.310610
3,base,5,1|4|5|9|10,56.321706
3,drop,5,1|4|5|9|10,66.965629
3,impute,5,1|4|5|9|10,87.292407
3,base,5,1|4|5|9|11,27.805838
3,drop,5,1|4|5|9|11,56.323577
3,impute,5,1|4|5|9|11,86.199745
3,base,5,1|4|5|10|11,25.473049
3,drop,5,1|4|5|10|11,41.851242
3,impute,5,1|4|5|10|11,87.561192
3,base,5,1|4|6|7|8,60.343822
3,drop,5,1|4|6|7|8,83.989922
3,impute,5,1|4|6|7|8,92.681089
3,base,5,1|4|6|7|9,59.305158
3,drop,5,1|4|6|7|9,66.917252
3,impute,5,1|4|6|7|9,92.331707
3,base,5,1|4|6|7|10,64.955138
3,drop,5,1|4|6|7|10,46.505920
3,impute,5,1|4|6|7|10,90.681396
3,base,5,1|4|6|7|11,40.138611
3,drop,5,1|4|6|7|11,26.444380
3,impute,5,1|4|6|7|11,80.713359
3,base,5,1|4|6|8|9,70.212730
3,drop,5,1|4|6|8|9,74.669973
3,impute,5,1|4|6|8|9,89.639398
3,base,5,1|4|6|8|10,56.354958
3,drop,5,1|4|6|8|10,74.050345
3,impute,5,1|4|6|8|10,94.362131
3,base,5,1|4|6|8|11,39.639454
3,drop,5,1|4|6|8|11,72.959065
3,impute,5,1|4|6|8|11,91.599094
3,base,5,1|4|6|9|10,63.790334
3,drop,5,1|4|6|9|10,71.660299
3,impute,5,1|4|6|9|10,89.033779
3,base,5,1|4|6|9|11,26.609744
3,drop,5,1|4|6|9|11,62.243865
3,impute,5,1|4|6|9|11,90.753670
3,base,5,1|4|6|10|11,25.646948
3,drop,5,1|4|6|10|11,53.132317
3,impute,5,1|4|6|10|11,92.197630
3,base,5,1|4|7|8|9,60.303031
3,drop,5,1|4|7|8|9,64.912724
3,impute,5,1|4|7|8|9,90.466575
3,base,5,1|4|7|8|10,54.175954
3,drop,5,1|4|7|8|10,67.854843
3,impute,5,1|4|7|8|10,91.559677
3,base,5,1|4|7|8|11,32.273428
3,drop,5,1|4|7|8|11,49.710133
3,impute,5,1|4|7|8|11,73.533701
3,base,5,1|4|7|9|10,56.219096
3,drop,5,1|4|7|9|10,63.748582
3,impute,5,1|4|7|9|10,90.256702
3,base,5,1|4|7|9|11,29.245655
3,drop,5,1|4|7|9|11,42.379212
3,impute,5,1|4|7|9|11,80.609668
3,base,5,1|4|7|10|11,26.404765
3,drop,5,1|4|7|10|11,35.060931
3,impute,5,1|4|7|10|11,79.178911
3,base,5,1|4|8|9|10,49.128619
3,drop,5,1|4|8|9|10,75.732289
3,impute,5,1|4|8|9|10,91.727568
3,base,5,1|4|8|9|11,26.979300
3,drop,5,1|4|8|9|11,76.746488
3,impute,5,1|4|8|9|11,89.673295
3,base,5,1|4|8|10|11,36.019784
3,drop,5,1|4|8|10|11,72.266615
3,impute,5,1|4|8|10|11,91.729003
3,base,5,1|4|9|10|11,24.455661
3,drop,5,1|4|9|10|11,75.388493
3,impute,5,1|4|9|10|11,90.377101
3,base,5,1|5|6|7|8,62.907436
3,drop,5,1|5|6|7|8,64.998682
3,impute,5,1|5|6|7|8,92.766280
3,base,5,1|5|6|7|9,62.216133
3,drop,5,1|5|6|7|9,62.607737
3,impute,5,1|5|6|7|9,90.720146
3,base,5,1|5|6|7|10,62.588563
3,drop,5,1|5|6|7|10,62.995292
3,impute,5,1|5|6|7|10,90.213913
3,base,5,1|5|6|7|11,36.697149
3,drop,5,1|5|6|7|11,35.378185
3,impute,5,1|5|6|7|11,81.052738
3,base,5,1|5|6|8|9,62.010024
3,drop,5,1|5|6|8|9,62.913344
3,impute,5,1|5|6|8|9,89.079005
3,base,5,1|5|6|8|10,60.604500
3,drop,5,1|5|6|8|10,49.835634
3,impute,5,1|5|6|8|10,89.801113
3,base,5,1|5|6|8|11,25.039664
3,drop,5,1|5|6|8|11,27.642231
3,impute,5,1|5|6|8|11,89.041891
3,base,5,1|5|6|9|10,56.031404
3,drop,5,1|5|6|9|10,55.066114
3,impute,5,1|5|6|9|10,79.704372
3,base,5,1|5|6|9|11,25.614403
3,drop,5,1|5|6|9|11,28.230899
3,impute,5,1|5|6|9|11,88.841332
3,base,5,1|5|6|10|11,25.446295
3,drop,5,1|5|6|10|11,26.334552
3,impute,5,1|5|6|10|11,87.141071
3,base,5,1|5|7|8|9,60.872174
3,drop,5,1|5|7|8|9,62.539180
3,impute,5,1|5|7|8|9,88.755695
3,base,5,1|5|7|8|10,58.662364
3,drop,5,1|5|7|8|10,52.211267
3,impute,5,1|5|7|8|10,88.790355
3,base,5,1|5|7|8|11,26.833783
3,drop,5,1|5|7|8|11,32.015262
3,impute,5,1|5|7|8|11,82.046621
3,base,5,1|5|7|9|10,57.702322
3,drop,5,1|5|7|9|10,62.329483
3,impute,5,1|5|7|9|10,86.340581
3,base,5,1|5|7|9|11,26.453297
3,drop,5,1|5|7|9|11,33.443929
3,impute,5,1|5|7|9|11,80.578306
3,base,5,1|5|7|10|11,26.066369
3,drop,5,1|5|7|10|11,25.397664
3,impute,5,1|5|7|10|11,80.440591
3,base,5,1|5|8|9|10,33.866102
3,drop,5,1|5|8|9|10,62.200350
3,impute,5,1|5|8|9|10,89.847839
3,base,5,1|5|8|9|11,25.088563
3,drop,5,1|5|8|9|11,58.050956
3,impute,5,1|5|8|9|11,88.162361
3,base,5,1|5|8|10|11,24.938988
3,drop,5,1|5|8|10|11,44.690586
3,impute,5,1|5|8|10|11,85.953247
3,base,5,1|5|9|10|11,25.088563
3,drop,5,1|5|9|10|11,51.785740
3,impute,5,1|5|9|10|11,85.587101
3,base,5,1|6|7|8|9,61.900089
3,drop,5,1|6|7|8|9,59.178592
3,impute,5,1|6|7|8|9,87.489390
3,base,5,1|6|7|8|10,60.318382
3,drop,5,1|6|7|8|10,28.246328
3,impute,5,1|6|7|8|10,92.852977
3,base,5,1|6|7|8|11,27.515718
3,drop,5,1|6|7|8|11,26.052878
3,impute,5,1|6|7|8|11,85.605950
3,base,5,1|6|7|9|10,57.197398
3,drop,5,1|6|7|9|10,35.865537
3,impute,5,1|6|7|9|10,87.529573
3,base,5,1|6|7|9|11,25.555152
3,drop,5,1|6|7|9|11,25.183168
3,impute,5,1|6|7|9|11,85.336473
3,base,5,1|6|7|10|11,25.983113
3,drop,5,1|6|7|10|11,25.374325
3,impute,5,1|6|7|10|11,85.781206
3,base,5,1|6|8|9|10,44.935009
3,drop,5,1|6|8|9|10,67.187334
3,impute,5,1|6|8|9|10,86.780999
3,base,5,1|6|8|9|11,25.088563
3,drop,5,1|6|8|9|11,62.500933
3,impute,5,1|6|8|9|11,90.303973
3,base,5,1|6|8|10|11,27.335893
3,drop,5,1|6|8|10|11,66.436257
3,impute,5,1|6|8|10|11,91.857264
3,base,5,1|6|9|10|11,25.088563
3,drop,5,1|6|9|10|11,56.348224
3,impute,5,1|6|9|10|11,90.218880
3,base,5,1|7|8|9|10,36.163896
3,drop,5,1|7|8|9|10,61.515381
3,impute,5,1|7|8|9|10,89.684233
3,base,5,1|7|8|9|11,25.407436
3,drop,5,1|7|8|9|11,53.310745
3,impute,5,1|7|8|9|11,84.610800
3,base,5,1|7|8|10|11,26.350276
3,drop,5,1|7|8|10|11,48.198266
3,impute,5,1|7|8|10|11,85.646653
3,base,5,1|7|9|10|11,25.088563
3,drop,5,1|7|9|10|11,48.434677
3,impute,5,1|7|9|10|11,84.531884
3,base,5,1|8|9|10|11,25.088563
3,drop,5,1|8|9|10|11,91.403582
3,impute,5,1|8|9|10|11,90.926566
3,base,5,2|3|4|5|6,63.072734
3,drop,5,2|3|4|5|6,78.459072
3,impute,5,2|3|4|5|6,92.895697
3,base,5,2|3|4|5|7,62.557492
3,drop,5,2|3|4|5|7,65.421675
3,impute,5,2|3|4|5|7,90.968700
3,base,5,2|3|4|5|8,63.367476
3,drop,5,2|3|4|5|8,73.196909
3,impute,5,2|3|4|5|8,92.633450
3,base,5,2|3|4|5|9,62.228308
3,drop,5,2|3|4|5|9,68.485454
3,impute,5,2|3|4|5|9,86.719170
3,base,5,2|3|4|5|10,61.660949
3,drop,5,2|3|4|5|10,71.755056
3,impute,5,2|3|4|5|10,92.545784
3,base,5,2|3|4|5|11,34.380123
3,drop,5,2|3|4|5|11,62.007909
3,impute,5,2|3|4|5|11,74.896210
3,base,5,2|3|4|6|7,62.557492
3,drop,5,2|3|4|6|7,81.586421
3,impute,5,2|3|4|6|7,89.120669
3,base,5,2|3|4|6|8,69.811288
3,drop,5,2|3|4|6|8,76.722581
3,impute,5,2|3|4|6|8,95.366066
3,base,5,2|3|4|6|9,63.751542
3,drop,5,2|3|4|6|9,74.136870
3,impute,5,2|3|4|6|9,91.137999
3,base,5,2|3|4|6|10,62.330111
3,drop,5,2|3|4|6|10,76.321847
3,impute,5,2|3|4|6|10,95.273561
3,base,5,2|3|4|6|11,30.035014
3,drop,5,2|3|4|6|11,61.655286
3,impute,5,2|3|4|6|11,91.476914
3,base,5,2|3|4|7|8,62.748699
3,drop,5,2|3|4|7|8,68.510097
3,impute,5,2|3|4|7|8,90.258421
3,base,5,2|3|4|7|9,61.196603
3,drop,5,2|3|4|7|9,64.632171
3,impute,5,2|3|4|7|9,87.112232
3,base,5,2|3|4|7|10,62.402233
3,drop,5,2|3|4|7|10,64.602578
3,impute,5,2|3|4|7|10,85.333709
3,base,5,2|3|4|7|11,35.859553
3,drop,5,2|3|4|7|11,51.414336
3,impute,5,2|3|4|7|11,80.105569
3,base,5,2|3|4|8|9,60.197647
3,drop,5,2|3|4|8|9,74.351275
3,impute,5,2|3|4|8|9,89.726806
3,base,5,2|3|4|8|10,45.354078
3,drop,5,2|3|4|8|10,74.473172
3,impute,5,2|3|4|8|10,93.733396
3,base,5,2|3|4|8|11,26.076298
3,drop,5,2|3|4|8|11,78.014807
3,impute,5,2|3|4|8|11,91.052604
3,base,5,2|3|4|9|10,43.575446
3,drop,5,2|3|4|9|10,72.934719
3,impute,5,2|3|4|9|10,88.434858
3,base,5,2|3|4|9|11,25.471715
3,drop,5,2|3|4|9|11,68.086422
3,impute,5,2|3|4|9|11,89.321983
3,base,5,2|3|4|10|11,25.088563
3,drop,5,2|3|4|10|11,75.590627
3,impute,5,2|3|4|10|11,91.093892
3,base,5,2|3|5|6|7,62.588563
3,drop,5,2|3|5|6|7,64.458661
3,impute,5,2|3|5|6|7,91.050595
3,base,5,2|3|5|6|8,62.472419
3,drop,5,2|3|5|6|8,64.091358
3,impute,5,2|3|5|6|8,93.159331
3,base,5,2|3|5|6|9,61.480250
3,drop,5,2|3|5|6|9,62.356110
3,impute,5,2|3|5|6|9,90.796999
3,base,5,2|3|5|6|10,58.505951
3,drop,5,2|3|5|6|10,62.947967
3,impute,5,2|3|5|6|10,91.936528
3,base,5,2|3|5|6|11,27.811377
3,drop,5,2|3|5|6|11,59.152950
3,impute,5,2|3|5|6|11,77.848218
3,base,5,2|3|5|7|8,62.539180
3,drop,5,2|3|5|7|8,62.645910
3,impute,5,2|3|5|7|8,91.346297
3,base,5,2|3|5|7|9,62.539180
3,drop,5,2|3|5|7|9,62.544846
3,impute,5,2|3|5|7|9,86.006980
3,base,5,2|3|5|7|10,62.342134
3,drop,5,2|3|5|7|10,62.601420
3,impute,5,2|3|5|7|10,90.048520
3,base,5,2|3|5|7|11,33.005548
3,drop,5,2|3|5|7|11,59.641446
3,impute,5,2|3|5|7|11,73.553013
3,base,5,2|3|5|8|9,49.085408
3,drop,5,2|3|5|8|9,62.390443
3,impute,5,2|3|5|8|9,90.050460
3,base,5,2|3|5|8|10,30.626615
3,drop,5,2|3|5|8|10,62.463050
3,impute,5,2|3|5|8|10,91.300414
3,base,5,2|3|5|8|11,25.576761
3,drop,5,2|3|5|8|11,60.412976
3,impute,5,2|3|5|8|11,77.843192
3,base,5,2|3|5|9|10,35.433224
3,drop,5,2|3|5|9|10,62.320248
3,impute,5,2|3|5|9|10,88.829806
3,base,5,2|3|5|9|11,25.181229
3,drop,5,2|3|5|9|11,60.832238
3,impute,5,2|3|5|9|11,76.115949
3,base,5,2|3|5|10|11,25.212129
3,drop,5,2|3|5|10|11,61.162898
3,impute,5,2|3|5|10|11,77.896630
3,base,5,2|3|6|7|8,62.620421
3,drop,5,2|3|6|7|8,64.583399
3,impute,5,2|3|6|7|8,91.092346
3,base,5,2|3|6|7|9,61.609995
3,drop,5,2|3|6|7|9,62.817788
3,impute,5,2|3|6|7|9,85.930265
3,base,5,2|3|6|7|10,61.464825
3,drop,5,2|3|6|7|10,62.980651
3,impute,5,2|3|6|7|10,91.428824
3,base,5,2|3|6|7|11,27.678565
3,drop,5,2|3|6|7|11,36.595985
3,impute,5,2|3|6|7|11,83.802002
3,base,5,2|3|6|8|9,46.807329
3,drop,5,2|3|6|8|9,64.564541
3,impute,5,2|3|6|8|9,89.686387
3,base,5,2|3|6|8|10,31.592444
3,drop,5,2|3|6|8|10,66.133118
3,impute,5,2|3|6|8|10,94.632615
3,base,5,2|3|6|8|11,25.075446
3,drop,5,2|3|6|8|11,60.046758
3,impute,5,2|3|6|8|11,91.053950
3,base,5,2|3|6|9|10,34.509909
3,drop,5,2|3|6|9|10,62.293392
3,impute,5,2|3|6|9|10,89.308188
3,base,5,2|3|6|9|11,25.088563
3,drop,5,2|3|6|9|11,57.343297
3,impute,5,2|3|6|9|11,90.762431
3,base,5,2|3|6|10|11,25.088563
3,drop,5,2|3|6|10|11,53.785968
3,impute,5,2|3|6|10|11,91.136187
3,base,5,2|3|7|8|9,57.554755
3,drop,5,2|3|7|8|9,63.033882
3,impute,5,2|3|7|8|9,84.355971
3,base,5,2|3|7|8|10,37.706426
3,drop,5,2|3|7|8|10,64.095937
3,impute,5,2|3|7|8|10,89.275391
3,base,5,2|3|7|8|11,25.664749
3,drop,5,2|3|7|8|11,57.808625
3,impute,5,2|3|7|8|11,86.044918
3,base,5,2|3|7|9|10,48.515369
3,drop,5,2|3|7|9|10,62.964008
3,impute,5,2|3|7|9|10,80.643312
3,base,5,2|3|7|9|11,25.243036
3,drop,5,2|3|7|9|11,56.715084
3,impute,5,2|3|7|9|11,83.322774
3,base,5,2|3|7|10|11,25.088563
3,drop,5,2|3|7|10|11,53.009403
3,impute,5,2|3|7|10|11,85.620262
3,base,5,2|3|8|9|10,26.369658
3,drop,5,2|3|8|9|10,68.361208
3,impute,5,2|3|8|9|10,92.113229
3,base,5,2|3|8|9|11,25.088563
3,drop,5,2|3|8|9|11,62.779809
3,impute,5,2|3|8|9|11,90.510705
3,base,5,2|3|8|10|11,25.088563
3,drop,5,2|3|8|10|11,77.788462
3,impute,5,2|3|8|10|11,91.220405
3,base,5,2|3|9|10|11,25.088563
3,drop,5,2|3|9|10|11,62.907436
3,impute,5,2|3|9|10|11,90.967205
3,base,5,2|4|5|6|7,62.557492
3,drop,5,2|4|5|6|7,67.050552
3,impute,5,2|4|5|6|7,90.884951
3,base,5,2|4|5|6|8,63.203257
3,drop,5,2|4|5|6|8,76.161522
3,impute,5,2|4|5|6|8,92.201275
3,base,5,2|4|5|6|9,61.437650
3,drop,5,2|4|5|6|9,69.204533
3,impute,5,2|4|5|6|9,86.110290
