arm,kernel,width,receptive_field,params,state,model_seed,split_seed,joint,coverage
k1_w3,1,96,1,30052,L2A_prod,3,3,13.232692307692309,75.84089743589747
k1_w3,1,96,1,30052,L2A_prod,3,4,13.847307692307695,71.13641025641024
k1_w3,1,96,1,30052,L2A_prod,3,5,10.42858974358974,69.79750000000003
k1_w3,1,96,1,30052,L2A_prod,3,6,12.69628205128205,77.86499999999998
k1_w3,1,96,1,30052,L2A_prod,3,7,9.647435897435894,67.62564102564106
k1_w3,1,96,1,30052,L2A_prod,3,8,9.749230769230769,72.2796153846154
k1_w3,1,96,1,30052,L2A_prod,3,9,14.985384615384614,74.77000000000001
k1_w3,1,96,1,30052,L2A_prod,4,0,9.576666666666664,68.79589743589744
k1_w3,1,96,1,30052,L2A_prod,4,1,10.91576923076923,73.53987179487177
k1_w3,1,96,1,30052,L2A_prod,4,2,8.457051282051278,69.63358974358975
k1_w3,1,96,1,30052,L2A_prod,4,3,10.133974358974358,73.7896153846154
k1_w3,1,96,1,30052,L2A_prod,4,4,8.860384615384614,66.14782051282052
k1_w3,1,96,1,30052,L2A_prod,4,5,7.137884615384612,67.4872435897436
k1_w3,1,96,1,30052,L2A_prod,4,6,11.647051282051283,75.07269230769231
k1_w3,1,96,1,30052,L2A_prod,4,7,6.467179487179486,64.77807692307692
k1_w3,1,96,1,30052,L2A_prod,4,8,10.129743589743592,73.83243589743587
k1_w3,1,96,1,30052,L2A_prod,4,9,10.242820512820515,71.7003846153846
k1_w5,1,164,1,84792,clean,0,0,9.304230769230768,69.74679487179488
k1_w5,1,164,1,84792,clean,0,1,7.15128205128205,64.97961538461536
k1_w5,1,164,1,84792,clean,0,2,6.743974358974358,66.63961538461538
k1_w5,1,164,1,84792,clean,0,3,7.267179487179488,65.48038461538461
k1_w5,1,164,1,84792,clean,0,4,9.618846153846155,65.6124358974359
k1_w5,1,164,1,84792,clean,0,5,6.980256410256411,63.429871794871794
k1_w5,1,164,1,84792,clean,0,6,8.361923076923077,68.62487179487178
k1_w5,1,164,1,84792,clean,0,7,5.577179487179486,63.3142307692308
k1_w5,1,164,1,84792,clean,0,8,7.713076923076921,68.54897435897436
k1_w5,1,164,1,84792,clean,0,9,10.037948717948716,70.06320512820513
k1_w5,1,164,1,84792,clean,1,0,9.575512820512818,69.54692307692308
k1_w5,1,164,1,84792,clean,1,1,5.8852564102564076,62.00884615384614
k1_w5,1,164,1,84792,clean,1,2,5.6335897435897415,63.84192307692304
k1_w5,1,164,1,84792,clean,1,3,9.298461538461533,70.92974358974358
k1_w5,1,164,1,84792,clean,1,4,10.049615384615384,68.93807692307695
k1_w5,1,164,1,84792,clean,1,5,7.714166666666664,65.3051923076923
k1_w5,1,164,1,84792,clean,1,6,7.535512820512821,66.17320512820511
k1_w5,1,164,1,84792,clean,1,7,7.1866666666666665,65.96602564102564
k1_w5,1,164,1,84792,clean,1,8,8.727435897435898,69.87102564102562
k1_w5,1,164,1,84792,clean,1,9,9.625256410256409,68.75141025641028
k1_w5,1,164,1,84792,clean,2,0,9.09448717948718,70.5774358974359
k1_w5,1,164,1,84792,clean,2,1,9.238333333333332,71.5701282051282
k1_w5,1,164,1,84792,clean,2,2,7.871410256410257,68.90641025641028
k1_w5,1,164,1,84792,clean,2,3,8.728461538461536,71.83961538461536
k1_w5,1,164,1,84792,clean,2,4,8.14653846153846,65.04410256410257
k1_w5,1,164,1,84792,clean,2,5,7.017371794871793,67.31916666666665
k1_w5,1,164,1,84792,clean,2,6,9.47705128205128,70.85025641025642
k1_w5,1,164,1,84792,clean,2,7,4.4107692307692306,59.194871794871794
k1_w5,1,164,1,84792,clean,2,8,8.319743589743588,70.21025641025639
k1_w5,1,164,1,84792,clean,2,9,10.609615384615381,71.31179487179486
k1_w5,1,164,1,84792,clean,3,0,8.329230769230769,70.49602564102565
k1_w5,1,164,1,84792,clean,3,1,6.405128205128204,65.78333333333332
k1_w5,1,164,1,84792,clean,3,2,6.0396153846153835,66.34128205128206
k1_w5,1,164,1,84792,clean,3,3,7.774487179487178,69.35269230769231
k1_w5,1,164,1,84792,clean,3,4,8.642435897435897,66.47858974358978
k1_w5,1,164,1,84792,clean,3,5,9.091346153846153,71.52326923076927
k1_w5,1,164,1,84792,clean,3,6,7.507435897435896,67.92615384615381
k1_w5,1,164,1,84792,clean,3,7,7.0682051282051255,67.73948717948721
k1_w5,1,164,1,84792,clean,3,8,9.091794871794873,71.65269230769232
k1_w5,1,164,1,84792,clean,3,9,10.406410256410254,71.81666666666669
k1_w5,1,164,1,84792,clean,4,0,9.682692307692307,68.89217948717948
k1_w5,1,164,1,84792,clean,4,1,7.327307692307691,64.47410256410254
k1_w5,1,164,1,84792,clean,4,2,6.327435897435898,65.56000000000002
k1_w5,1,164,1,84792,clean,4,3,9.283589743589744,69.13294871794872
k1_w5,1,164,1,84792,clean,4,4,8.517692307692307,63.74564102564104
k1_w5,1,164,1,84792,clean,4,5,6.543910256410255,62.24288461538461
k1_w5,1,164,1,84792,clean,4,6,7.89820512820513,65.64089743589744
k1_w5,1,164,1,84792,clean,4,7,6.559871794871796,64.33384615384614
k1_w5,1,164,1,84792,clean,4,8,7.886153846153847,67.33525641025643
k1_w5,1,164,1,84792,clean,4,9,9.688717948717947,67.26487179487178
k1_w5,1,164,1,84792,L2A_src,0,0,23.863461538461532,87.44064102564103
k1_w5,1,164,1,84792,L2A_src,0,1,19.84987179487179,85.17153846153847
k1_w5,1,164,1,84792,L2A_src,0,2,18.308461538461547,84.54576923076922
k1_w5,1,164,1,84792,L2A_src,0,3,21.205641025641032,87.50653846153847
k1_w5,1,164,1,84792,L2A_src,0,4,23.17410256410257,86.27410256410253
k1_w5,1,164,1,84792,L2A_src,0,5,19.865961538461534,84.95711538461535
k1_w5,1,164,1,84792,L2A_src,0,6,20.76051282051282,87.63256410256409
k1_w5,1,164,1,84792,L2A_src,0,7,19.578974358974357,84.04756410256414
k1_w5,1,164,1,84792,L2A_src,0,8,18.927692307692304,86.04961538461536
k1_w5,1,164,1,84792,L2A_src,0,9,26.297435897435907,89.4624358974359
k1_w5,1,164,1,84792,L2A_src,1,0,19.958333333333325,83.04307692307694
k1_w5,1,164,1,84792,L2A_src,1,1,17.37884615384615,82.2157692307692
k1_w5,1,164,1,84792,L2A_src,1,2,14.899743589743592,81.14717948717951
k1_w5,1,164,1,84792,L2A_src,1,3,20.85820512820513,87.6451282051282
k1_w5,1,164,1,84792,L2A_src,1,4,21.7948717948718,86.49205128205132
k1_w5,1,164,1,84792,L2A_src,1,5,17.349679487179486,83.47275641025644
k1_w5,1,164,1,84792,L2A_src,1,6,17.13730769230769,83.8419230769231
k1_w5,1,164,1,84792,L2A_src,1,7,19.213589743589747,83.86461538461538
k1_w5,1,164,1,84792,L2A_src,1,8,18.416282051282046,85.59294871794874
k1_w5,1,164,1,84792,L2A_src,1,9,22.742564102564103,85.29153846153848
k1_w5,1,164,1,84792,L2A_src,2,0,18.224487179487184,83.7153846153846
k1_w5,1,164,1,84792,L2A_src,2,1,19.20179487179487,87.63628205128205
k1_w5,1,164,1,84792,L2A_src,2,2,15.75641025641026,84.9476923076923
k1_w5,1,164,1,84792,L2A_src,2,3,19.239230769230762,88.89897435897434
k1_w5,1,164,1,84792,L2A_src,2,4,17.680769230769236,82.89679487179484
k1_w5,1,164,1,84792,L2A_src,2,5,15.767115384615385,84.16891025641027
k1_w5,1,164,1,84792,L2A_src,2,6,18.7001282051282,88.31282051282052
k1_w5,1,164,1,84792,L2A_src,2,7,14.995128205128205,80.10358974358972
k1_w5,1,164,1,84792,L2A_src,2,8,17.35653846153846,87.50371794871796
k1_w5,1,164,1,84792,L2A_src,2,9,20.304743589743595,86.26961538461536
k1_w5,1,164,1,84792,L2A_src,3,0,21.826794871794878,85.47166666666666
k1_w5,1,164,1,84792,L2A_src,3,1,19.06551282051282,83.88705128205127
k1_w5,1,164,1,84792,L2A_src,3,2,16.649358974358965,82.97846153846154
k1_w5,1,164,1,84792,L2A_src,3,3,19.97025641025641,86.63064102564103
k1_w5,1,164,1,84792,L2A_src,3,4,20.115384615384617,83.8546153846154
k1_w5,1,164,1,84792,L2A_src,3,5,18.657307692307697,84.7671153846154
k1_w5,1,164,1,84792,L2A_src,3,6,18.821794871794868,86.06000000000002
k1_w5,1,164,1,84792,L2A_src,3,7,20.816538461538457,86.03615384615385
k1_w5,1,164,1,84792,L2A_src,3,8,19.936410256410262,88.16717948717951
k1_w5,1,164,1,84792,L2A_src,3,9,24.578205128205134,86.69961538461538
k1_w5,1,164,1,84792,L2A_src,4,0,24.411410256410253,88.01846153846152
k1_w5,1,164,1,84792,L2A_src,4,1,21.75807692307692,88.18423076923078
k1_w5,1,164,1,84792,L2A_src,4,2,19.669102564102563,87.01500000000001
k1_w5,1,164,1,84792,L2A_src,4,3,22.51410256410256,89.86384615384615
k1_w5,1,164,1,84792,L2A_src,4,4,21.371153846153856,85.27602564102567
k1_w5,1,164,1,84792,L2A_src,4,5,18.85076923076924,85.15064102564102
k1_w5,1,164,1,84792,L2A_src,4,6,20.965384615384615,88.17602564102565
k1_w5,1,164,1,84792,L2A_src,4,7,21.94717948717949,87.21641025641023
k1_w5,1,164,1,84792,L2A_src,4,8,20.390128205128207,88.39384615384614
k1_w5,1,164,1,84792,L2A_src,4,9,26.788461538461526,89.74166666666665
k1_w5,1,164,1,84792,L2A_prod,0,0,11.760384615384616,74.63974358974359
k1_w5,1,164,1,84792,L2A_prod,0,1,9.089487179487179,70.87294871794869
k1_w5,1,164,1,84792,L2A_prod,0,2,8.121666666666671,72.08256410256408
k1_w5,1,164,1,84792,L2A_prod,0,3,11.376282051282052,72.87692307692305
k1_w5,1,164,1,84792,L2A_prod,0,4,13.273717948717941,72.81205128205129
k1_w5,1,164,1,84792,L2A_prod,0,5,10.028653846153848,70.41314102564104
k1_w5,1,164,1,84792,L2A_prod,0,6,11.012820512820513,76.37141025641026
k1_w5,1,164,1,84792,L2A_prod,0,7,9.530000000000001,70.84089743589745
k1_w5,1,164,1,84792,L2A_prod,0,8,9.56397435897436,73.71705128205129
k1_w5,1,164,1,84792,L2A_prod,0,9,14.546538461538457,76.70679487179488
k1_w5,1,164,1,84792,L2A_prod,1,0,10.614230769230765,70.33948717948721
k1_w5,1,164,1,84792,L2A_prod,1,1,7.832564102564099,66.50166666666668
k1_w5,1,164,1,84792,L2A_prod,1,2,6.908205128205126,67.6007692307692
k1_w5,1,164,1,84792,L2A_prod,1,3,12.449358974358976,74.6652564102564
k1_w5,1,164,1,84792,L2A_prod,1,4,13.443717948717952,72.7582051282051
k1_w5,1,164,1,84792,L2A_prod,1,5,8.810512820512823,68.45769230769233
k1_w5,1,164,1,84792,L2A_prod,1,6,9.68666666666667,71.03230769230768
k1_w5,1,164,1,84792,L2A_prod,1,7,10.227564102564104,70.59884615384614
k1_w5,1,164,1,84792,L2A_prod,1,8,9.833333333333334,72.65525641025644
k1_w5,1,164,1,84792,L2A_prod,1,9,11.896794871794869,71.40166666666666
k1_w5,1,164,1,84792,L2A_prod,2,0,9.478333333333333,73.20435897435897
k1_w5,1,164,1,84792,L2A_prod,2,1,10.045256410256412,74.80166666666666
k1_w5,1,164,1,84792,L2A_prod,2,2,7.933461538461536,73.08564102564102
k1_w5,1,164,1,84792,L2A_prod,2,3,10.257179487179487,76.86243589743592
k1_w5,1,164,1,84792,L2A_prod,2,4,9.453076923076924,69.37692307692309
k1_w5,1,164,1,84792,L2A_prod,2,5,8.223205128205127,71.45134615384617
k1_w5,1,164,1,84792,L2A_prod,2,6,10.317307692307693,75.43141025641025
k1_w5,1,164,1,84792,L2A_prod,2,7,6.185384615384613,64.45794871794872
k1_w5,1,164,1,84792,L2A_prod,2,8,9.216282051282047,73.31705128205128
k1_w5,1,164,1,84792,L2A_prod,2,9,11.427564102564101,75.6201282051282
k1_w5,1,164,1,84792,L2A_prod,3,0,8.987179487179487,69.92141025641025
k1_w5,1,164,1,84792,L2A_prod,3,1,7.6806410256410205,67.73102564102565
k1_w5,1,164,1,84792,L2A_prod,3,2,6.743205128205125,68.31166666666667
k1_w5,1,164,1,84792,L2A_prod,3,3,9.206794871794873,71.11846153846156
k1_w5,1,164,1,84792,L2A_prod,3,4,10.375769230769233,69.10025641025642
k1_w5,1,164,1,84792,L2A_prod,3,5,8.819679487179485,70.72692307692309
k1_w5,1,164,1,84792,L2A_prod,3,6,9.281923076923078,71.89653846153846
k1_w5,1,164,1,84792,L2A_prod,3,7,8.08358974358974,68.59410256410256
k1_w5,1,164,1,84792,L2A_prod,3,8,9.459230769230766,73.08487179487177
k1_w5,1,164,1,84792,L2A_prod,3,9,11.49846153846154,72.47128205128205
k1_w5,1,164,1,84792,L2A_prod,4,0,12.166538461538462,72.4666666666667
k1_w5,1,164,1,84792,L2A_prod,4,1,9.468461538461542,69.36102564102565
k1_w5,1,164,1,84792,L2A_prod,4,2,7.853205128205129,69.65564102564103
k1_w5,1,164,1,84792,L2A_prod,4,3,13.511794871794876,75.44448717948717
k1_w5,1,164,1,84792,L2A_prod,4,4,14.064102564102566,71.83038461538462
k1_w5,1,164,1,84792,L2A_prod,4,5,9.473974358974361,67.20628205128206
k1_w5,1,164,1,84792,L2A_prod,4,6,10.258076923076922,71.22102564102565
k1_w5,1,164,1,84792,L2A_prod,4,7,10.571666666666669,69.79589743589743
k1_w5,1,164,1,84792,L2A_prod,4,8,9.629743589743585,71.6194871794872
k1_w5,1,164,1,84792,L2A_prod,4,9,13.917692307692306,73.71948717948719
k1_w7,1,230,1,164454,clean,0,0,7.369102564102562,66.94089743589745
k1_w7,1,230,1,164454,clean,0,1,6.549230769230769,64.65564102564102
k1_w7,1,230,1,164454,clean,0,2,6.145128205128204,66.53794871794874
k1_w7,1,230,1,164454,clean,0,3,7.523205128205126,65.87846153846154
k1_w7,1,230,1,164454,clean,0,4,9.010384615384613,64.56141025641024
k1_w7,1,230,1,164454,clean,0,5,7.943333333333332,67.15717948717948
k1_w7,1,230,1,164454,clean,0,6,9.867948717948716,73.15205128205127
k1_w7,1,230,1,164454,clean,0,7,5.46,63.020256410256415
k1_w7,1,230,1,164454,clean,0,8,7.263205128205126,66.22230769230765
k1_w7,1,230,1,164454,clean,0,9,10.728974358974359,71.10948717948718
k1_w7,1,230,1,164454,clean,1,0,9.375384615384615,71.1547435897436
k1_w7,1,230,1,164454,clean,1,1,7.729102564102562,67.3015384615385
k1_w7,1,230,1,164454,clean,1,2,7.326923076923072,68.45294871794869
k1_w7,1,230,1,164454,clean,1,3,8.587179487179483,70.58166666666666
k1_w7,1,230,1,164454,clean,1,4,8.010769230769231,64.29820512820513
k1_w7,1,230,1,164454,clean,1,5,6.637051282051281,64.36557692307692
k1_w7,1,230,1,164454,clean,1,6,9.784487179487181,71.16012820512822
k1_w7,1,230,1,164454,clean,1,7,5.459102564102561,62.2124358974359
k1_w7,1,230,1,164454,clean,1,8,7.301410256410255,68.44871794871796
k1_w7,1,230,1,164454,clean,1,9,9.242948717948721,69.91974358974358
k1_w7,1,230,1,164454,clean,2,0,9.664358974358972,70.7832051282051
k1_w7,1,230,1,164454,clean,2,1,7.5202564102564065,66.77217948717947
k1_w7,1,230,1,164454,clean,2,2,5.800512820512821,64.36692307692307
k1_w7,1,230,1,164454,clean,2,3,9.37923076923077,71.39769230769232
k1_w7,1,230,1,164454,clean,2,4,7.595641025641024,63.98384615384612
k1_w7,1,230,1,164454,clean,2,5,7.7178846153846115,66.25878205128203
k1_w7,1,230,1,164454,clean,2,6,8.768589743589743,68.81653846153849
k1_w7,1,230,1,164454,clean,2,7,6.383205128205126,65.50205128205128
k1_w7,1,230,1,164454,clean,2,8,7.890897435897433,68.78166666666667
k1_w7,1,230,1,164454,clean,2,9,8.9501282051282,68.29602564102566
k1_w7,1,230,1,164454,clean,3,0,9.297307692307692,69.23923076923079
k1_w7,1,230,1,164454,clean,3,1,4.969615384615384,60.141025641025635
k1_w7,1,230,1,164454,clean,3,2,5.226153846153844,62.84076923076925
k1_w7,1,230,1,164454,clean,3,3,8.937435897435895,66.34500000000001
k1_w7,1,230,1,164454,clean,3,4,11.26525641025641,69.01602564102565
k1_w7,1,230,1,164454,clean,3,5,7.096987179487178,63.04910256410254
k1_w7,1,230,1,164454,clean,3,6,7.966025641025638,66.89871794871797
k1_w7,1,230,1,164454,clean,3,7,7.74782051282051,65.29461538461538
k1_w7,1,230,1,164454,clean,3,8,7.625641025641023,65.54320512820512
k1_w7,1,230,1,164454,clean,3,9,8.741666666666664,65.03217948717949
k1_w7,1,230,1,164454,clean,4,0,7.58525641025641,68.69846153846156
k1_w7,1,230,1,164454,clean,4,1,8.790769230769229,70.03230769230771
k1_w7,1,230,1,164454,clean,4,2,6.719871794871795,66.52782051282051
k1_w7,1,230,1,164454,clean,4,3,8.732564102564098,73.0029487179487
k1_w7,1,230,1,164454,clean,4,4,7.696410256410256,66.10769230769232
k1_w7,1,230,1,164454,clean,4,5,7.8213461538461555,69.20993589743591
k1_w7,1,230,1,164454,clean,4,6,8.524871794871792,69.34025641025642
k1_w7,1,230,1,164454,clean,4,7,4.2034615384615375,61.289102564102535
k1_w7,1,230,1,164454,clean,4,8,8.359102564102566,71.49576923076924
k1_w7,1,230,1,164454,clean,4,9,10.62576923076923,73.86038461538462
k1_w7,1,230,1,164454,L2A_src,0,0,22.21961538461539,85.93102564102563
k1_w7,1,230,1,164454,L2A_src,0,1,20.441923076923082,85.91807692307692
k1_w7,1,230,1,164454,L2A_src,0,2,17.953589743589745,85.26884615384618
k1_w7,1,230,1,164454,L2A_src,0,3,20.04307692307693,86.55307692307694
k1_w7,1,230,1,164454,L2A_src,0,4,21.359999999999996,85.29679487179484
k1_w7,1,230,1,164454,L2A_src,0,5,20.366987179487186,87.42711538461538
k1_w7,1,230,1,164454,L2A_src,0,6,22.1375641025641,90.4155128205128
k1_w7,1,230,1,164454,L2A_src,0,7,19.027820512820515,84.10179487179488
k1_w7,1,230,1,164454,L2A_src,0,8,17.396282051282057,85.40576923076924
k1_w7,1,230,1,164454,L2A_src,0,9,26.128717948717945,89.155
k1_w7,1,230,1,164454,L2A_src,1,0,22.9198717948718,88.10923076923075
k1_w7,1,230,1,164454,L2A_src,1,1,20.183974358974357,87.92230769230768
k1_w7,1,230,1,164454,L2A_src,1,2,18.63679487179487,87.71961538461535
k1_w7,1,230,1,164454,L2A_src,1,3,22.36641025641026,90.7328205128205
k1_w7,1,230,1,164454,L2A_src,1,4,19.8475641025641,84.91307692307696
k1_w7,1,230,1,164454,L2A_src,1,5,17.31608974358975,85.24858974358972
k1_w7,1,230,1,164454,L2A_src,1,6,21.33628205128205,89.91743589743591
k1_w7,1,230,1,164454,L2A_src,1,7,19.59538461538461,86.25705128205128
k1_w7,1,230,1,164454,L2A_src,1,8,18.887307692307694,88.17756410256406
k1_w7,1,230,1,164454,L2A_src,1,9,24.450512820512824,89.25846153846155
k1_w7,1,230,1,164454,L2A_src,2,0,21.132948717948715,84.91961538461538
k1_w7,1,230,1,164454,L2A_src,2,1,19.410897435897432,85.25012820512819
k1_w7,1,230,1,164454,L2A_src,2,2,15.573076923076922,82.09397435897436
k1_w7,1,230,1,164454,L2A_src,2,3,21.332435897435893,87.64782051282049
k1_w7,1,230,1,164454,L2A_src,2,4,19.368333333333332,82.39499999999998
k1_w7,1,230,1,164454,L2A_src,2,5,18.58051282051282,84.77064102564103
k1_w7,1,230,1,164454,L2A_src,2,6,18.723717948717937,85.58102564102566
k1_w7,1,230,1,164454,L2A_src,2,7,19.13217948717949,84.13179487179488
k1_w7,1,230,1,164454,L2A_src,2,8,17.115256410256404,84.72525641025642
k1_w7,1,230,1,164454,L2A_src,2,9,22.014871794871798,84.33974358974362
k1_w7,1,230,1,164454,L2A_src,3,0,23.091666666666658,86.86461538461539
k1_w7,1,230,1,164454,L2A_src,3,1,17.96512820512821,82.4346153846154
k1_w7,1,230,1,164454,L2A_src,3,2,15.842435897435891,82.43487179487178
k1_w7,1,230,1,164454,L2A_src,3,3,22.274102564102563,87.96807692307695
k1_w7,1,230,1,164454,L2A_src,3,4,24.512051282051274,89.15
k1_w7,1,230,1,164454,L2A_src,3,5,20.11929487179488,85.57044871794872
k1_w7,1,230,1,164454,L2A_src,3,6,19.655384615384612,87.1330769230769
k1_w7,1,230,1,164454,L2A_src,3,7,21.496025641025636,86.45230769230771
k1_w7,1,230,1,164454,L2A_src,3,8,18.46679487179487,85.7401282051282
k1_w7,1,230,1,164454,L2A_src,3,9,25.361153846153844,86.73474358974359
k1_w7,1,230,1,164454,L2A_src,4,0,24.65641025641025,91.43051282051282
k1_w7,1,230,1,164454,L2A_src,4,1,23.061153846153847,92.77589743589742
k1_w7,1,230,1,164454,L2A_src,4,2,20.698076923076922,90.21730769230768
k1_w7,1,230,1,164454,L2A_src,4,3,22.60307692307693,93.37410256410256
k1_w7,1,230,1,164454,L2A_src,4,4,22.29782051282051,91.3071794871795
k1_w7,1,230,1,164454,L2A_src,4,5,20.208910256410263,91.71288461538464
k1_w7,1,230,1,164454,L2A_src,4,6,23.07846153846153,92.55089743589745
k1_w7,1,230,1,164454,L2A_src,4,7,21.899871794871785,90.10230769230768
k1_w7,1,230,1,164454,L2A_src,4,8,21.97628205128205,92.86243589743593
k1_w7,1,230,1,164454,L2A_src,4,9,26.000128205128203,93.39410256410254
k1_w7,1,230,1,164454,L2A_prod,0,0,8.811666666666666,70.0623076923077
k1_w7,1,230,1,164454,L2A_prod,0,1,8.44102564102564,69.75576923076926
k1_w7,1,230,1,164454,L2A_prod,0,2,7.66025641025641,70.75205128205131
k1_w7,1,230,1,164454,L2A_prod,0,3,10.43974358974359,71.38333333333333
k1_w7,1,230,1,164454,L2A_prod,0,4,11.523717948717952,68.92051282051284
k1_w7,1,230,1,164454,L2A_prod,0,5,10.52608974358974,71.96410256410257
k1_w7,1,230,1,164454,L2A_prod,0,6,11.760256410256408,77.22602564102561
k1_w7,1,230,1,164454,L2A_prod,0,7,8.486025641025641,68.34500000000001
k1_w7,1,230,1,164454,L2A_prod,0,8,9.12230769230769,71.61576923076926
k1_w7,1,230,1,164454,L2A_prod,0,9,13.127948717948717,74.88179487179488
k1_w7,1,230,1,164454,L2A_prod,1,0,12.677564102564103,76.22794871794869
k1_w7,1,230,1,164454,L2A_prod,1,1,10.363076923076921,72.94410256410255
k1_w7,1,230,1,164454,L2A_prod,1,2,8.693205128205129,73.33282051282052
k1_w7,1,230,1,164454,L2A_prod,1,3,13.879743589743585,78.22102564102565
k1_w7,1,230,1,164454,L2A_prod,1,4,14.941538461538462,74.51
k1_w7,1,230,1,164454,L2A_prod,1,5,10.787051282051287,72.32782051282051
k1_w7,1,230,1,164454,L2A_prod,1,6,12.291923076923078,78.09397435897438
k1_w7,1,230,1,164454,L2A_prod,1,7,9.984487179487177,69.91128205128204
k1_w7,1,230,1,164454,L2A_prod,1,8,10.108205128205132,73.47653846153847
k1_w7,1,230,1,164454,L2A_prod,1,9,14.369102564102565,77.0398717948718
k1_w7,1,230,1,164454,L2A_prod,2,0,9.899999999999999,71.76961538461538
k1_w7,1,230,1,164454,L2A_prod,2,1,8.490384615384611,70.08564102564101
k1_w7,1,230,1,164454,L2A_prod,2,2,6.860641025641026,68.1973076923077
k1_w7,1,230,1,164454,L2A_prod,2,3,13.139743589743592,76.04025641025639
k1_w7,1,230,1,164454,L2A_prod,2,4,11.214358974358975,69.00320512820512
k1_w7,1,230,1,164454,L2A_prod,2,5,10.123910256410253,70.95108974358973
k1_w7,1,230,1,164454,L2A_prod,2,6,10.017564102564105,72.93128205128204
k1_w7,1,230,1,164454,L2A_prod,2,7,9.017820512820508,70.38384615384614
k1_w7,1,230,1,164454,L2A_prod,2,8,9.339230769230767,72.1475641025641
k1_w7,1,230,1,164454,L2A_prod,2,9,12.405897435897439,72.86858974358978
k1_w7,1,230,1,164454,L2A_prod,3,0,11.976282051282054,74.13153846153847
k1_w7,1,230,1,164454,L2A_prod,3,1,7.179230769230766,65.65499999999997
k1_w7,1,230,1,164454,L2A_prod,3,2,6.869102564102564,68.05474358974358
k1_w7,1,230,1,164454,L2A_prod,3,3,12.61910256410256,74.01294871794872
k1_w7,1,230,1,164454,L2A_prod,3,4,15.661153846153846,76.59769230769233
k1_w7,1,230,1,164454,L2A_prod,3,5,9.225833333333327,69.1297435897436
k1_w7,1,230,1,164454,L2A_prod,3,6,10.974487179487182,74.19358974358977
k1_w7,1,230,1,164454,L2A_prod,3,7,9.846025641025637,70.24871794871795
k1_w7,1,230,1,164454,L2A_prod,3,8,9.32730769230769,70.20307692307692
k1_w7,1,230,1,164454,L2A_prod,3,9,12.23102564102564,72.11064102564103
k1_w7,1,230,1,164454,L2A_prod,4,0,8.021153846153844,68.17999999999999
k1_w7,1,230,1,164454,L2A_prod,4,1,9.257435897435899,71.11384615384617
k1_w7,1,230,1,164454,L2A_prod,4,2,6.465128205128204,67.7579487179487
k1_w7,1,230,1,164454,L2A_prod,4,3,9.253461538461536,73.5291025641026
k1_w7,1,230,1,164454,L2A_prod,4,4,9.406794871794869,67.31435897435897
k1_w7,1,230,1,164454,L2A_prod,4,5,7.552307692307693,68.42448717948719
k1_w7,1,230,1,164454,L2A_prod,4,6,9.96294871794872,72.70358974358973
k1_w7,1,230,1,164454,L2A_prod,4,7,6.133974358974359,63.06615384615384
k1_w7,1,230,1,164454,L2A_prod,4,8,8.409999999999995,72.45756410256412
k1_w7,1,230,1,164454,L2A_prod,4,9,10.736794871794874,73.84717948717949
