state,cls,model_seed,split_seed,support,iou,f1,pa,ua,joint,selective,coverage
L2A,thin cloud,2,3,13204,0.19622641509433963,0.391684242241639,0.1969100272644653,36.11111111111111,90.98000605877007,100.0,90.98000605877007
L2A,cloud shadow,2,3,15733,0.6297936022946935,1.251704052546784,0.6419627534481662,24.938271604938272,94.24140341956398,99.95954965280119,94.27953982075891
clean,clear,2,4,76693,76.867296697167,86.92087020335879,93.43486367725869,81.25595319091032,2.301383437862647,2.6752557787040545,86.02480017733039
clean,thick cloud,2,4,44566,70.72714984296108,82.85401578837063,79.83664677108109,86.10842207163601,7.87147152537809,10.23426787641859,76.91289323699681
clean,thin cloud,2,4,13564,29.124959638359705,45.11127781945486,39.89973459156591,51.88878235858102,22.43438513712769,57.39343643907959,39.08876437629018
clean,cloud shadow,2,4,15177,39.42658269804441,56.555331035302515,47.02510377544969,70.93023255813954,28.022665875996573,47.00486295313881,59.61652500494169
L2A,clear,2,4,76693,63.090873055197704,77.36898070788394,99.61534951038557,63.24494813612921,0.2177512941207151,0.21901064890101243,99.42498011552554
L2A,thick cloud,2,4,44566,56.81808478845579,72.46368920408914,59.72490239195799,92.10990760286535,35.538302742000624,39.070478821817105,90.95947583359512
L2A,thin cloud,2,4,13564,0.17583705765990182,0.351056827323923,0.17693895606015925,22.018348623853214,91.37422589206724,100.0,91.37422589206724
L2A,cloud shadow,2,4,15177,0.6612977149217573,1.3139065955509301,0.665480661527311,51.26903553299492,95.26915727745931,99.95161067330291,95.31527969954536
clean,clear,2,5,75202,75.77992184222727,86.22136254019293,91.28214675141618,81.69225276686898,2.7858301640913807,3.295735208520144,84.5283370123135
clean,thick cloud,2,5,42422,70.7173238539462,82.847273208719,81.12771675074254,84.64130247657461,7.847343359577577,10.145987626101002,77.3443024845599
clean,thin cloud,2,5,14511,29.692180559859523,45.78869818008044,39.618220660188825,54.23584905660377,26.910619530011715,56.97402976364167,47.23313348494246
clean,cloud shadow,2,5,13465,35.38724373576309,52.27559518802053,46.149275900482735,60.277427490542244,29.127367248421837,48.55763278444967,59.98514667656888
L2A,clear,2,5,75202,64.09994243343328,78.12305291872391,99.20480838275579,64.43099085405349,0.37897928246589185,0.3847088361545315,98.51067790750247
L2A,thick cloud,2,5,42422,57.691120031761436,73.16977648473998,61.65668756777144,89.96973032471107,33.0371033897506,36.46131432436651,90.608646457027
L2A,thin cloud,2,5,14511,0.14962932734816026,0.298811544991511,0.15160912411274205,10.2803738317757,92.30928261318999,100.0,92.30928261318999
L2A,cloud shadow,2,5,13465,1.0473094980137234,2.0729092208720514,1.0768659487560341,27.61904761904762,94.1329372447085,99.86605735896627,94.259190493873
clean,clear,2,6,72078,76.5261552923913,86.7023418321622,92.61217014900525,81.5015139675718,2.4098892866061767,2.849596430211956,84.56949415910542
clean,thick cloud,2,6,43010,71.88550118842718,83.64347276693647,81.56940246454313,85.82576999290555,6.570564984887235,8.593322386425834,76.46128807254127
clean,thin cloud,2,6,14293,32.622249703715156,49.19574170487218,44.294409850976,55.316732197466145,24.949275869306653,55.17561503945536,45.2179388511859
clean,cloud shadow,2,6,14219,39.38087079813316,56.508286356122575,46.880933961600675,71.11158523575848,26.85139601941065,46.41380987114029,57.852169632182296
L2A,clear,2,6,72078,62.87552707476791,77.206844028698,99.50886539582119,63.07125458366676,0.2469546879769139,0.24894408548012645,99.20086572879381
L2A,thick cloud,2,6,43010,57.6485956890921,73.13556513092477,61.5624273424785,90.0673515205116,33.575912578470124,37.06907616089535,90.5766100906766
L2A,thin cloud,2,6,14293,0.1798561151079137,0.3590664272890484,0.18190722731406983,13.756613756613756,93.39536836213532,100.0,93.39536836213532
L2A,cloud shadow,2,6,14219,1.0302819352593109,2.0395507476055945,1.040860820029538,50.34013605442177,94.08537871861594,99.84327188596164,94.23306842956607
clean,clear,2,7,73610,76.70759569176055,86.81867396981083,92.59203912511887,81.72302158273381,2.2388262464339084,2.657164508795408,84.25621518815379
clean,thick cloud,2,7,44585,70.90477133240942,82.97576571984615,80.32746439385443,85.8046431395098,6.692833912750926,8.874877316122893,75.4132555792307
clean,thin cloud,2,7,12186,26.12601748567983,41.42843484080696,35.55719678319383,49.62207970682547,30.764812079435416,71.42312821489809,43.074019366486134
clean,cloud shadow,2,7,14019,42.282501593925694,59.43457715496172,52.03652186318568,69.28483236774623,25.201512233397533,41.63327834079661,60.53213495969756
L2A,clear,2,7,73610,63.83177162780562,77.92355657707122,99.48512430376307,64.04334213702272,0.19970112756418965,0.20349682295776403,98.13476429832903
L2A,thick cloud,2,7,44585,58.890771441439504,74.12736549415544,61.58797801951329,93.078200738958,33.5022989794774,36.8605483305777,90.88931254906359
L2A,thin cloud,2,7,12186,0.28550452728607556,0.569383439075972,0.28721483669785,32.407407407407405,92.17955030362711,100.0,92.17955030362711
L2A,cloud shadow,2,7,14019,0.4165509580672035,0.8296460176991152,0.4279905842071475,13.48314606741573,95.16370639845924,99.93258426966291,95.22790498609031
clean,clear,2,8,76045,76.99435403520425,87.00204529675567,91.45768952593859,82.96037407257198,2.5892563613649813,3.119603276454838,82.99953974620291
clean,thick cloud,2,8,43042,72.66211741904223,84.16683231411433,83.61832628595326,84.7225818601257,5.773430602667162,7.462910685326446,77.36164676362623
clean,thin cloud,2,8,13859,32.13064745174354,48.63466284531487,44.079659427087094,54.23954541418805,23.26286167833177,58.490566037735846,39.77198932101883
clean,cloud shadow,2,8,15054,39.17508877355914,56.296121840163295,47.63518001859971,68.80637113797735,26.969576192374117,46.20987935351696,58.363225720738676
L2A,clear,2,8,76045,63.739993920356675,77.85513165630124,99.26490893549872,64.0422842307986,0.2735222565586166,0.27904480815669436,98.02090867249655
L2A,thick cloud,2,8,43042,59.3831183127119,74.51619586988053,62.666697644161516,91.89179981603243,32.305654941684864,35.7216256486667,90.43724733980763
L2A,thin cloud,2,8,13859,0.24376254660166333,0.4863395794593047,0.2453279457392308,27.64227642276423,91.99797965221155,100.0,91.99797965221155
L2A,cloud shadow,2,8,15054,1.2047416570029634,2.3808008148195303,1.2421947655108279,28.549618320610687,93.88202471104026,99.83047255774528,94.04145077720207
clean,clear,2,9,76156,76.4580231730209,86.65859652984116,93.06161037869636,81.07996796705183,1.872472293712905,2.1839678990412597,85.73717106990914
clean,thick cloud,2,9,45331,70.80040685392379,82.90426019239578,79.84822748229689,86.20352949582033,7.379056274955328,9.83621019201929,75.01930246409742
clean,thin cloud,2,9,14219,30.478256269177866,46.7177553420103,40.51621070398762,55.160857908847184,28.883887755819675,61.07063197026022,47.29587172093678
clean,cloud shadow,2,9,13894,39.139898811624896,56.259777599255834,47.88397869583993,68.18694270779953,26.500647761623725,46.3552813798313,57.16856196919533
L2A,clear,2,9,76156,63.20189563969496,77.45240383632238,99.46688376490363,63.41671689772955,0.29019381270024686,0.2935784691410505,98.8471033142497
L2A,thick cloud,2,9,45331,56.7505385789881,72.40873185311699,59.855286669166794,91.62529969945632,34.521629789768596,38.57759151978307,89.48622355562419
L2A,thin cloud,2,9,14219,0.034777770049384434,0.06953135864274787,0.035164216892889795,3.067484662576687,93.00232083831493,100.0,93.00232083831493
L2A,cloud shadow,2,9,13894,0.5141931393956469,1.02312543798178,0.5254066503526702,19.414893617021274,94.70274938822514,99.96201473828154,94.7387361450986
clean,clear,3,0,74045,76.10456267428039,86.43110833538358,92.51671280977783,81.09669476276163,2.7280707677763525,3.197011901747278,85.33189276791141
clean,thick cloud,3,0,44528,69.26347789279255,81.84101940368068,80.84575997125404,82.86108873288065,7.2897951850521014,9.313402002697043,78.27209845490478
clean,thin cloud,3,0,14125,29.68330083785635,45.77813896789923,39.879646017699116,53.724368144969006,27.221238938053098,59.2085001539883,45.975221238938055
clean,cloud shadow,3,0,13302,32.26173902037716,48.784688995215305,38.32506390016539,67.09660436957094,35.31047962712374,59.41808981657179,59.427153811456925
L2A,clear,3,0,74045,61.30011677695602,76.00752932091316,95.7066648659599,63.03346201056696,1.1209399689378081,1.2040327845071443,93.09879127557566
L2A,thick cloud,3,0,44528,55.68022733446165,71.5315339498302,59.84549047790154,88.88888888888889,33.37675170679123,37.97332515713629,87.89525691699605
L2A,thin cloud,3,0,14125,0.0,,0.0,0.0,91.74513274336283,100.0,91.74513274336283
L2A,cloud shadow,3,0,13302,3.43284497026911,6.6378237420731345,4.209893249135469,15.681881825819099,87.43797925124042,99.25755248335894,88.09201623815967
clean,clear,3,1,72566,76.0172844157679,86.37479514365029,88.97141912190281,83.92543774129392,3.4988837747705537,4.286172493542887,81.63189372433372
clean,thick cloud,3,1,43341,71.9392296888291,83.67983248386392,83.90669343116218,83.4541949697081,5.622851341685702,7.071146703806871,79.51823908077802
clean,thin cloud,3,1,11734,31.68412662263721,48.12140602706559,47.426282597579686,48.837209302325576,19.328447247315495,51.035103510351036,37.87284813362877
clean,cloud shadow,3,1,13959,37.56032327460899,54.609239612832326,46.27838670391861,66.59793814432989,26.47754137115839,47.36032803690415,55.906583566158034
L2A,clear,3,1,72566,63.545180832154394,77.70963413146424,96.56037262629881,65.0168875032476,0.8557726759088278,0.9066884700179585,94.38442245679795
L2A,thick cloud,3,1,43341,60.384383608815426,75.29957998416555,64.73546987840612,89.98396407953817,29.66936618905886,33.49831974366322,88.56971458895734
L2A,thin cloud,3,1,11734,0.008504847763225038,0.017008249000765367,0.00852224305437191,4.0,89.50059655701381,100.0,89.50059655701381
L2A,cloud shadow,3,1,13959,3.333956502773104,6.452780123024966,3.8326527688229812,20.396492565764394,85.672326097858,99.19542136695422,86.3672182821119
clean,clear,3,2,75419,76.4711746137232,86.66704325067313,91.54457099669845,82.28297659341183,2.3561701958392445,2.828626914138359,83.29731234834723
clean,thick cloud,3,2,42136,71.2484618643213,83.21062985169567,83.82380861970762,82.6063568538485,5.838238086197077,7.414775296138891,78.73789633567496
clean,thin cloud,3,2,16262,32.49371471941559,49.049443270917614,42.122740130365266,58.70254520524466,24.33280039355553,52.964797215901484,45.94145861517649
clean,cloud shadow,3,2,12983,35.882166613873935,52.813650986059955,43.626280520680886,66.9029057406095,27.397365786027883,50.9525855894571,53.77031502734345
L2A,clear,3,2,75419,62.90132138702228,77.22628748674273,96.0646521433591,64.56502753667101,1.2543258330129012,1.3220784302764346,94.87529667590395
L2A,thick cloud,3,2,42136,61.15943953781792,75.89929539742059,65.57338143155496,90.08509667112256,27.425479400037972,31.541883887872917,86.94940193658628
L2A,thin cloud,3,2,16262,0.0,,0.0,0.0,87.4185217070471,100.0,87.4185217070471
L2A,cloud shadow,3,2,12983,3.663183773816841,7.067473022649116,4.590618501116845,15.348956992016483,84.4951089886775,99.01615669284232,85.33466841253947
clean,clear,3,3,72756,76.88956328815625,86.93510443338228,91.93331134201989,82.4523557111511,2.115289460663038,2.5281314168377826,83.6700753202485
clean,thick cloud,3,3,39907,70.57033894673694,82.74631965030397,82.53689828852082,82.95680644755069,5.813516425689729,7.609301715372757,76.40013030295437
clean,thin cloud,3,3,13204,31.926447658476263,48.40037494396218,44.97122084216904,52.39565869584399,21.53892759769767,49.65950759559979,43.373220236292035
clean,cloud shadow,3,3,15733,39.69478357380688,56.8307313391332,45.46494629123498,75.77330508474577,27.331087523040743,48.44524560612889,56.416449501048746
L2A,clear,3,3,72756,63.277735298824624,77.50932505649484,97.82148551322227,64.18220021823625,0.8590356809060421,0.8858463021231965,96.97344548903183
L2A,thick cloud,3,3,39907,60.144791715477254,75.11301625385865,64.32706041546595,90.2446741193841,28.87964517503195,33.60842178933862,85.92978675420352
L2A,thin cloud,3,3,13204,0.12110202845897669,0.24191109767160568,0.12117540139351711,66.66666666666666,87.75371099666768,99.96549046674144,87.78400484701605
L2A,cloud shadow,3,3,15733,2.873168498168498,5.5858462223211305,3.1907455666433613,22.400713966979026,85.55266001398336,99.64465501924785,85.85775122354286
clean,clear,3,4,76693,76.88123300090662,86.92977960020502,92.87940229225615,81.69650537326099,2.3965681352926604,2.8108273436305247,85.26201869792548
clean,thick cloud,3,4,44566,70.28991124375025,82.55323022999102,81.38715612798994,83.7532038700441,6.969438585468743,8.824866462097965,78.97500336579455
clean,thin cloud,3,4,13564,27.325138692483414,42.921828278513466,37.03922146859334,51.02579727808247,24.498672957829548,61.50286877660559,39.83338248304335
clean,cloud shadow,3,4,15177,38.122253740474996,55.20074094954295,45.16044013968505,70.9817729908865,29.149370758384396,50.17010660013609,58.10107399354286
L2A,clear,3,4,76693,63.284509092139885,77.51440653372579,97.51737446703089,64.32079122769296,0.35466079042415866,0.3795225271735339,93.44920657687142
L2A,thick cloud,3,4,44566,58.69769776049182,73.97422721163728,62.98747924426693,89.60354954034729,30.393124803661987,34.749480489494346,87.46353722568774
L2A,thin cloud,3,4,13564,0.007364854912358227,0.014728625082848518,0.007372456502506636,6.666666666666667,89.50899439693306,100.0,89.50899439693306
L2A,cloud shadow,3,4,15177,3.979392432048321,7.654194430206733,4.427752520260921,28.211586901763226,84.88502339065691,99.62879901013069,85.2012914278184
clean,clear,3,5,75202,75.7933242900665,86.23003700072738,90.64519560649983,82.22500995138897,2.889550809818888,3.4551294282261655,83.63075450121006
clean,thick cloud,3,5,42422,69.88591504816043,82.27393663370938,83.46376879920795,81.11755137574744,6.843147423506671,8.55081001472754,80.02923011644901
clean,thin cloud,3,5,14511,28.043363299841356,43.80291578903894,36.54469023499414,54.658833230261806,28.309558266142925,58.45190665907798,48.43222383019778
clean,cloud shadow,3,5,13465,35.56189457419624,52.46591556705098,44.441143705904196,64.02739139738925,29.454140363906422,50.76804915514593,58.01708132194578
L2A,clear,3,5,75202,63.803578346775616,77.90254521998548,96.35780963272254,65.38034700856244,1.3151245977500599,1.381111312823807,95.22220153719316
L2A,thick cloud,3,5,42422,59.99522538359702,74.99626971961855,65.16430154165292,88.32231061695262,28.30371033897506,32.35167322304252,87.48762434585828
L2A,thin cloud,3,5,14511,0.0,,0.0,0.0,87.1890290124733,100.0,87.1890290124733
L2A,cloud shadow,3,5,13465,3.576678098971093,6.906338694418164,4.3371704418863715,16.942268639396577,85.36204975863349,99.00086132644273,86.22354251763832
clean,clear,3,6,72078,76.71226556552631,86.82166494784799,92.27226060656511,81.97909476382999,2.108826549016343,2.48972170808013,84.70129581841893
clean,thick cloud,3,6,43010,71.0051188444903,83.04443670959508,83.20855614973262,82.88096340898564,5.926528714252499,7.538743641310777,78.61427574982562
clean,thin cloud,3,6,14293,30.104766893661605,46.277730804847614,40.2084936682292,54.50493171471928,27.153151892534805,58.59882228597313,46.3373679423494
clean,cloud shadow,3,6,14219,38.24715584181063,55.331562676884225,44.68668682748435,72.63374485596708,27.864125465925877,49.2418593089734,56.586257824038256
L2A,clear,3,6,72078,62.51803302046414,76.93673355324442,97.40003884680485,63.57906176417316,0.44257609811592996,0.4621045312318925,95.77402258664225
L2A,thick cloud,3,6,43010,59.55550760599849,74.65177291537067,64.17344803534061,89.2196793379881,29.50011625203441,33.732121018769604,87.45408044640781
L2A,thin cloud,3,6,14293,0.006982752601075343,0.013964530093562352,0.006996431819771916,3.4482758620689653,92.2269642482334,100.0,92.2269642482334
L2A,cloud shadow,3,6,14219,3.2805429864253397,6.352683461117197,3.6711442436176944,23.566591422121896,86.86264856881637,99.48449456302859,87.31275054504536
clean,clear,3,7,73610,77.17903214797624,87.11982587591733,92.16818367069692,82.59578042634007,2.616492324412444,3.120746645926502,83.84186931123489
clean,thick cloud,3,7,44585,71.23211263271273,83.19947880979927,83.06605360547269,83.33333333333334,5.777727935404283,7.3806658644203775,78.28193338566783
clean,thin cloud,3,7,12186,22.594270323212537,36.860238677785,30.288856064336123,47.07307741359521,31.060233054324637,72.21904216752529,43.00837026095519
clean,cloud shadow,3,7,14019,41.00605277075866,58.16211710773077,49.775304943291246,69.94787489975943,26.32142092873957,44.62989840348331,58.977102503744916
L2A,clear,3,7,73610,63.21077402588124,77.45907021537384,96.15405515554953,64.85037840611314,1.4522483358239369,1.54788450957111,93.82149164515691
L2A,thick cloud,3,7,44585,60.47991543340381,75.3738126918466,64.16283503420432,91.3319711384969,28.86172479533475,33.21974390747625,86.8812380845576
L2A,thin cloud,3,7,12186,0.15564839845990006,0.3108130214297399,0.1559166256359757,47.5,88.45396356474643,99.94436717663422,88.50320039389463
L2A,cloud shadow,3,7,14019,3.2326841074103956,6.262908177504883,4.001711962336828,14.399383983572895,86.047506954847,99.38210578348988,86.58249518510593
clean,clear,3,8,76045,77.01084047109208,87.01256970040639,90.8028141232165,83.52606749727833,2.701032283516339,3.2522642345937047,83.05082516930766
clean,thick cloud,3,8,43042,72.04393207664745,83.75062253814461,85.95325496027137,81.65805853529335,5.320384740486037,6.568756812575296,80.99530690953023
clean,thin cloud,3,8,13859,28.96610804733094,44.92049653339976,39.03600548380114,52.894016425498634,24.410130601053467,60.92202413110031,40.06782596146908
clean,cloud shadow,3,8,15054,37.70364623739333,54.7605633802817,45.19728975687525,69.45692119232339,28.44426730437093,50.070159027128156,56.80882157566095
L2A,clear,3,8,76045,62.70811833505332,77.08050339064573,95.88664606483005,64.44163602941177,1.518837530409626,1.5993685609837154,94.96482345979355
L2A,thick cloud,3,8,43042,60.870417992415994,75.67633471964453,64.8924306491334,90.75873273761171,28.48148320245342,32.66192417339408,87.20087356535477
L2A,thin cloud,3,8,13859,0.11532362692806689,0.23038156947444202,0.11544844505375568,51.61290322580645,88.95302691391875,99.95945836373956,88.98910455299806
L2A,cloud shadow,3,8,15054,3.8955386289445046,7.498952660242983,4.756210973827554,17.714002968827312,85.74465258403082,98.95737503833179,86.6480669589478
clean,clear,3,9,76156,76.57612595959377,86.7344048278835,92.47334418824518,81.66616415798873,2.145595882136667,2.510138871820081,85.47717842323651
clean,thick cloud,3,9,45331,71.46663114426535,83.35922933499069,82.84617590611282,83.87867688115605,6.024574794290882,7.72319787336331,78.00622090842911
clean,thin cloud,3,9,14219,28.906843075588327,44.84919867076095,37.492088051199104,55.79861837973623,29.10893874393417,60.449832043230614,48.15387861312328
clean,cloud shadow,3,9,13894,38.08405587668594,55.160685475079575,45.52324744494026,69.97455470737913,27.52267165683029,50.31578947368421,54.69987044767526
L2A,clear,3,9,76156,63.34748641304348,77.561629877624,97.95419927517202,64.19682965869778,0.8259362361468564,0.8545499008233025,96.65160985345868
L2A,thick cloud,3,9,45331,59.19602379070832,74.36872150592414,62.79367320376784,91.17552850736708,29.705940746950212,34.70529110074483,85.59484679358496
L2A,thin cloud,3,9,14219,0.01403607270685662,0.02806820573994807,0.014065686757155919,6.25,88.50833391940361,100.0,88.50833391940361
L2A,cloud shadow,3,9,13894,2.577220694506619,5.024937655860349,2.9005326040017274,18.779123951537745,86.19548006333669,99.68370234726153,86.46897941557506
clean,clear,4,0,74045,75.8600777345919,86.2732221113651,92.25741103383078,81.01806278686385,2.776689850766426,3.2070880389342986,86.57978256465663
clean,thick cloud,4,0,44528,68.26838729799802,81.14226135310473,78.649389148401,83.79833460949465,9.075188645346747,11.720857383182992,77.42768595041323
clean,thin cloud,4,0,14125,29.557808906544007,45.62875700972283,40.0353982300885,53.038829487900955,29.996460176991153,57.249020402648284,52.396460176991155
clean,cloud shadow,4,0,13302,34.45724174971654,51.253828059118554,43.407006465193206,62.5636580344566,33.11532100436025,53.83769249572232,61.50954743647572
L2A,clear,4,0,74045,62.39036856538831,76.83998640629493,99.24235262340468,62.68896092816926,0.23769329461813762,0.24982611534585306,95.14349382132487
L2A,thick cloud,4,0,44528,53.482137157690914,69.69167637109743,56.44762845849802,91.05564410954933,37.47529644268774,42.22739580433738,88.74640675530003
L2A,thin cloud,4,0,14125,2.8706819586566854,5.581146939048001,2.95929203539823,48.94613583138173,88.58053097345133,99.17564996829424,89.31681415929204
L2A,cloud shadow,4,0,13302,0.25756126278607694,0.5137991779213152,0.2631183280709668,10.869565217391305,94.0234551195309,99.97601918465227,94.04600811907984
clean,clear,4,1,72566,76.41244934501931,86.6293162741314,89.38759198522725,84.03617189423089,3.226028718683681,3.9117067138990076,82.47112973017666
clean,thick cloud,4,1,43341,72.59201891330045,84.1197865004015,82.18084492743591,86.15243209249451,6.414249786576221,8.273070856768742,77.5316674742161
clean,thin cloud,4,1,11734,31.78374067111035,48.236209579802875,47.54559400034089,48.94718371644149,20.393727629111982,49.58557811852466,41.12834498039884
clean,cloud shadow,4,1,13959,38.56841649997297,55.6669657836214,51.106812808940475,61.120630568882795,23.841249373164267,41.387887078721555,57.60441292356187
L2A,clear,4,1,72566,63.662377348159005,77.79720468404295,99.33439902984868,63.935109628893784,0.11851280213874267,0.12388539160748499,95.66325827522532
L2A,thick cloud,4,1,43341,56.83559351884466,72.47792703639757,59.5671535036109,92.53405017921146,34.09704436907317,38.72438551438604,88.05057566738192
L2A,thin cloud,4,1,11734,2.216768916155419,4.337387964148527,2.309527867734788,35.56430446194226,86.41554457133117,99.51908921385808,86.8331344809954
L2A,cloud shadow,4,1,13959,0.28342662793169415,0.5652511834946654,0.28655347804283976,20.618556701030926,93.63134895049788,100.0,93.63134895049788
clean,clear,4,2,75419,76.54087424076471,86.71178793006203,91.73152653840543,82.21292676260532,2.3588220474946633,2.8268158199990467,83.44449011522296
clean,thick cloud,4,2,42136,71.92588551284203,83.67080419367045,81.34849060186065,86.12960775937884,6.948927283083349,8.958511810059969,77.56787545092084
clean,thin cloud,4,2,16262,35.08598351001178,51.94614955357143,45.793875292092,60.00805801772764,26.29442872955356,51.69870632329827,50.860902717992865
clean,cloud shadow,4,2,12983,36.47751106968073,53.455709711846325,48.22460140183317,59.95977782034093,25.286913656319804,45.083768195550675,56.088731418008166
L2A,clear,4,2,75419,63.4015033520688,77.60210530678215,99.31184449541892,63.681270564629266,0.2598814622310028,0.2705762169027306,96.04741510759888
L2A,thick cloud,4,2,42136,58.518922109468996,73.83209692664623,61.17571672678944,93.09136872517155,31.844503512435924,36.40754307420974,87.466774254794
L2A,thin cloud,4,2,16262,2.9072201950110665,5.650177294657908,2.988562292460952,51.64718384697131,86.07797318902965,99.31885908897404,86.66830648136761
L2A,cloud shadow,4,2,12983,0.7518237308322168,1.4924270410048022,0.7779403835785258,18.297101449275363,92.83678656704922,99.80127515111369,93.02164368789956
clean,clear,4,3,72756,77.47393588284653,87.30739586909073,92.63840782890757,82.55655859188397,2.124910660289186,2.5331804030804523,83.88311616911321
clean,thick cloud,4,3,39907,71.14702931668711,83.14141308878699,79.96842659182599,86.57659857301755,6.63542736863207,8.957142373913337,74.07973538476959
clean,thin cloud,4,3,13204,34.69809322033898,51.51979867091347,49.613753408058166,53.57814672446226,21.069372917297787,48.9185862493406,43.07028173280824
clean,cloud shadow,4,3,15733,41.835048248653834,58.99112915351075,49.87605669611644,72.18287186091436,24.407296764761966,43.414358394573206,56.21941142820822
L2A,clear,4,3,72756,62.70447864430226,77.07775368787996,99.68112595524768,62.83050906192605,0.10170982461927539,0.10432232779767107,97.4957391830227
L2A,thick cloud,4,3,39907,55.91944962018059,71.72863905869376,58.65888190041847,92.29222520107238,34.3623925627083,39.70294449752454,86.54872578745584
L2A,thin cloud,4,3,13204,2.4857164057282777,4.850854329568492,2.5371099666767645,55.098684210526315,84.54256285973946,99.51858785771597,84.9515298394426
L2A,cloud shadow,4,3,15733,0.18864365214110546,0.37657691583505937,0.19068200597470286,15.0,94.94692684167038,100.0,94.94692684167038
clean,clear,4,4,76693,76.69118120028303,86.80815950101326,93.27578788155373,81.17928757049965,2.1553466418056404,2.5240880147811082,85.39110479444018
clean,thick cloud,4,4,44566,71.5299272420308,83.40227083650682,79.8568415383925,87.27714152586017,7.546111385361037,9.788968126910202,77.08791455369564
clean,thin cloud,4,4,13564,29.659493326069192,45.74982142106811,40.13565319964612,53.19003419638495,26.84311412562666,59.83566146261299,44.861397817752874
clean,cloud shadow,4,4,15177,39.99892490458528,57.141760098295194,49.028134677472494,68.47335971289225,25.16966462410226,44.37732342007435,56.71740133096132
L2A,clear,4,4,76693,62.80470766145603,77.15342948442887,99.64012360971665,62.94749501639237,0.15516409581056942,0.1646147461612948,94.25892845500893
L2A,thick cloud,4,4,44566,55.88513862579645,71.7004059764147,58.25517210429475,93.21413183972426,35.284746219090785,40.05348955680081,88.09406273841046
L2A,thin cloud,4,4,13564,2.0719424460431655,4.059768818720045,2.1232674727219107,46.15384615384615,86.60424653494545,99.34878213802436,87.17192568563846
L2A,cloud shadow,4,4,15177,0.18330605564648117,0.3659413186956806,0.18448968834420504,22.22222222222222,93.02892534756539,99.9929178470255,93.03551426500626
clean,clear,4,5,75202,75.73658190524752,86.19330259431433,90.85529640169145,81.98639259872566,3.098321853142204,3.6740357627172093,84.3302039839366
clean,thick cloud,4,5,42422,70.75638547279233,82.87407264669045,81.10414407618688,84.72297463678898,8.035924756022817,10.248316498316498,78.41214464193106
clean,thin cloud,4,5,14511,29.992699968714152,46.145206578419575,39.638894631658744,55.20683366925808,30.494107918131075,58.94498468096443,51.733167941561575
clean,cloud shadow,4,5,13465,36.55664289268535,53.54062917527025,49.10508726327516,58.857041125155774,27.953954697363535,45.82978205284306,60.99517266988489
L2A,clear,4,5,75202,63.58721223683197,77.74105489954086,98.8391266189729,64.06567833132219,0.404244567963618,0.42130354643347145,95.95090556102231
L2A,thick cloud,4,5,42422,56.35872094311609,72.0890022675737,59.95238319739757,90.38666571895658,33.30347461222951,37.90207914151576,87.86714440620432
L2A,thin cloud,4,5,14511,1.1244129902771347,2.2238210478121525,1.1715250499620977,21.85089974293059,87.56805182275515,99.75663369445753,87.78168286127766
L2A,cloud shadow,4,5,13465,0.8349985726520126,1.6561681647674995,0.8689194207203863,17.620481927710845,93.44968436687708,99.78588421887392,93.65020423319717
clean,clear,4,6,72078,76.7787802320624,86.86424935308726,92.44707122839147,81.91731310622917,2.3321956769055743,2.739167983835487,85.14248453064735
clean,thick cloud,4,6,43010,71.19213437115937,83.17220254618552,80.80911415949778,85.67766109549869,6.89374564054871,8.968813333736653,76.86352011160196
clean,thin cloud,4,6,14293,31.8698347107438,48.335291813552686,43.16798432799273,54.90789356589837,29.46897082487931,58.337950138504155,50.51423773875323
clean,cloud shadow,4,6,14219,39.246007111010776,56.36931058241803,48.90639285463113,66.51999234742682,25.824600886138267,45.23281596452328,57.09262254729587
L2A,clear,4,6,72078,62.58014853174013,76.98375121058861,99.25497377840674,62.875498760788176,0.30661228113987626,0.31971529425380474,95.90166208829324
L2A,thick cloud,4,6,43010,57.37960744664483,72.91873245534404,60.697512206463614,91.3020669394607,32.55289467565682,37.29522388854852,87.28435247616834
L2A,thin cloud,4,6,14293,1.834986170140997,3.6038423318979795,1.9030294549779614,33.915211970074814,88.42790177009725,99.77895318544249,88.62380186105086
L2A,cloud shadow,4,6,14219,0.6323024054982818,1.256658926376178,0.6470215908291723,21.749408983451538,93.1992404529151,99.82674199623352,93.3609958506224
clean,clear,4,7,73610,77.08264809626966,87.05838649347987,92.328487977177,82.3574319575386,2.30403477788344,2.8005284015852046,82.27143051215867
clean,thick cloud,4,7,44585,72.18170950388524,83.84364368534332,81.25602781204441,86.60148686443718,6.040148031849276,8.049618891047675,75.03644723561736
clean,thin cloud,4,7,12186,26.702465218452527,42.14987478327875,35.91006072542262,51.014222429470735,28.54094862957492,68.07594441182228,41.92516001969473
clean,cloud shadow,4,7,14019,42.34807864164433,59.49933296711919,54.08374349097653,66.12017092526379,20.978671802553677,37.04496788008566,56.630287467009055
L2A,clear,4,7,73610,63.613603171291466,77.76077531242031,99.41040619481049,63.85451753084696,0.144002173617715,0.1521152631881063,94.66648553185708
L2A,thick cloud,4,7,44585,58.35076445345352,73.69811526310055,60.69081529662442,93.80178181440012,32.34047325333632,37.07446261441942,87.23113154648424
L2A,thin cloud,4,7,12186,1.4250457766101425,2.8100470957613815,1.4688987362547186,32.31046931407942,85.08124076809453,99.70189441292432,85.33563105202691
