acc_ce,acc_pixel,arm,cls,cls_cov,cls_joint,cls_sel,cov_ce,cov_pp,f1,iou,joint_ce,joint_pp,miou,oa,pa,scope,seed,sel_ce,sel_pp,split,state,support,thr,ua
80.02934782608695,79.85097493036211,naive,clear,86.14556452731763,2.049168955853381,2.378728338594344,76.97355072463769,76.67339832869081,86.50876843235734,76.22506799637353,8.820289855072463,8.81824512534819,55.22302728870328,79.85097493036211,93.31696217986071,perclass,7,11.458857973988804,11.501049017737937,6,clean,72078,0.6611791028695948,80.62644594416409
80.02934782608695,79.85097493036211,naive,thick cloud,75.94047895838177,7.454080446407812,9.815687955422202,76.97355072463769,76.67339832869081,83.31334002497123,71.39919853974781,8.820289855072463,8.81824512534819,55.22302728870328,79.85097493036211,79.12345966054406,perclass,7,11.458857973988804,11.501049017737937,6,clean,43010,0.6611791028695948,87.97177127494571
80.02934782608695,79.85097493036211,naive,thin cloud,48.52725110193801,27.614916392639756,56.90599769319492,76.97355072463769,76.67339832869081,51.815032384395245,34.966456596869286,8.820289855072463,8.81824512534819,55.22302728870328,79.85097493036211,48.135450920030785,perclass,7,11.458857973988804,11.501049017737937,6,clean,14293,0.6611791028695948,56.103726657424765
80.02934782608695,79.85097493036211,naive,cloud shadow,59.16731134397637,28.36345734580491,47.93771544038987,76.97355072463769,76.67339832869081,55.38828947929548,38.301386021822466,8.820289855072463,8.81824512534819,55.22302728870328,79.85097493036211,45.67128490048526,perclass,7,11.458857973988804,11.501049017737937,6,clean,14219,0.6611791028695948,70.35752979414951
80.02934782608695,79.85097493036211,mondrian,ALL,,,,76.97355072463769,76.67339832869081,,,8.820289855072463,8.81824512534819,55.22302728870328,79.85097493036211,,overall,7,11.458857973988804,11.501049017737937,6,clean,,0.6611791028695948,
80.02934782608695,79.85097493036211,mondrian,clear,86.14556452731763,2.049168955853381,2.378728338594344,76.97355072463769,76.67339832869081,86.50876843235734,76.22506799637353,8.820289855072463,8.81824512534819,55.22302728870328,79.85097493036211,93.31696217986071,perclass,7,11.458857973988804,11.501049017737937,6,clean,72078,0.6611791028695948,80.62644594416409
80.02934782608695,79.85097493036211,mondrian,thick cloud,75.94047895838177,7.454080446407812,9.815687955422202,76.97355072463769,76.67339832869081,83.31334002497123,71.39919853974781,8.820289855072463,8.81824512534819,55.22302728870328,79.85097493036211,79.12345966054406,perclass,7,11.458857973988804,11.501049017737937,6,clean,43010,0.6611791028695948,87.97177127494571
80.02934782608695,79.85097493036211,mondrian,thin cloud,48.52725110193801,27.614916392639756,56.90599769319492,76.97355072463769,76.67339832869081,51.815032384395245,34.966456596869286,8.820289855072463,8.81824512534819,55.22302728870328,79.85097493036211,48.135450920030785,perclass,7,11.458857973988804,11.501049017737937,6,clean,14293,0.6611791028695948,56.103726657424765
80.02934782608695,79.85097493036211,mondrian,cloud shadow,59.16731134397637,28.36345734580491,47.93771544038987,76.97355072463769,76.67339832869081,55.38828947929548,38.301386021822466,8.820289855072463,8.81824512534819,55.22302728870328,79.85097493036211,45.67128490048526,perclass,7,11.458857973988804,11.501049017737937,6,clean,14219,0.6611791028695948,70.35752979414951
66.97989130434782,66.77994428969359,naive,ALL,,,,94.44583333333334,94.33704735376045,,,29.700181159420293,29.819637883008355,28.932520455554688,66.77994428969359,,overall,7,31.44678818661874,31.609679038592137,6,L2A,,0.6611791028695948,
