seed,kind,missing_groups,drop_set,miou,n_sets_at_m,enumerated
1,b1,2,1|5,28.5923,45,1
1,b1,2,1|6,12.5978,45,1
1,b1,2,1|7,19.2145,45,1
1,b1,2,1|8,21.2891,45,1
1,b1,2,1|9,19.1170,45,1
1,b1,2,2|3,31.4567,45,1
1,b1,2,2|4,25.1938,45,1
1,b1,2,2|5,30.0766,45,1
1,b1,2,2|6,23.4471,45,1
1,b1,2,2|7,36.7170,45,1
1,b1,2,2|8,28.8276,45,1
1,b1,2,2|9,30.2159,45,1
1,b1,2,3|4,28.1965,45,1
1,b1,2,3|5,28.3488,45,1
1,b1,2,3|6,21.7438,45,1
1,b1,2,3|7,40.5790,45,1
1,b1,2,3|8,27.8032,45,1
1,b1,2,3|9,28.3217,45,1
1,b1,2,4|5,22.5536,45,1
1,b1,2,4|6,22.6506,45,1
1,b1,2,4|7,36.3585,45,1
1,b1,2,4|8,21.1672,45,1
1,b1,2,4|9,24.3648,45,1
1,b1,2,5|6,29.0035,45,1
1,b1,2,5|7,46.0960,45,1
1,b1,2,5|8,30.3951,45,1
1,b1,2,5|9,42.6582,45,1
1,b1,2,6|7,27.1560,45,1
1,b1,2,6|8,24.7021,45,1
1,b1,2,6|9,25.8619,45,1
1,b1,2,7|8,33.8900,45,1
1,b1,2,7|9,32.3863,45,1
1,b1,2,8|9,19.3315,45,1
1,b1,3,0|1|2,13.1769,120,1
1,b1,3,0|1|3,11.3712,120,1
1,b1,3,0|1|4,18.8847,120,1
1,b1,3,0|1|5,21.3219,120,1
1,b1,3,0|1|6,11.4234,120,1
1,b1,3,0|1|7,17.7580,120,1
1,b1,3,0|1|8,18.2870,120,1
1,b1,3,0|1|9,19.6726,120,1
1,b1,3,0|2|3,11.4796,120,1
1,b1,3,0|2|4,13.7626,120,1
1,b1,3,0|2|5,10.9448,120,1
1,b1,3,0|2|6,16.4117,120,1
1,b1,3,0|2|7,22.8904,120,1
1,b1,3,0|2|8,21.9112,120,1
1,b1,3,0|2|9,26.0887,120,1
1,b1,3,0|3|4,15.2407,120,1
1,b1,3,0|3|5,17.4197,120,1
1,b1,3,0|3|6,16.6535,120,1
1,b1,3,0|3|7,22.3252,120,1
1,b1,3,0|3|8,23.2585,120,1
1,b1,3,0|3|9,24.9068,120,1
1,b1,3,0|4|5,17.2951,120,1
1,b1,3,0|4|6,17.4416,120,1
1,b1,3,0|4|7,21.7671,120,1
1,b1,3,0|4|8,21.7424,120,1
1,b1,3,0|4|9,21.8877,120,1
1,b1,3,0|5|6,14.6107,120,1
1,b1,3,0|5|7,23.5462,120,1
1,b1,3,0|5|8,24.9182,120,1
1,b1,3,0|5|9,21.1603,120,1
1,b1,3,0|6|7,17.7015,120,1
1,b1,3,0|6|8,18.9394,120,1
1,b1,3,0|6|9,29.3031,120,1
1,b1,3,0|7|8,26.6719,120,1
1,b1,3,0|7|9,31.3162,120,1
1,b1,3,0|8|9,12.7669,120,1
1,b1,3,1|2|3,19.1715,120,1
1,b1,3,1|2|4,15.1775,120,1
1,b1,3,1|2|5,20.1902,120,1
1,b1,3,1|2|6,10.9675,120,1
1,b1,3,1|2|7,18.6860,120,1
1,b1,3,1|2|8,15.8612,120,1
1,b1,3,1|2|9,14.4962,120,1
1,b1,3,1|3|4,10.5687,120,1
1,b1,3,1|3|5,21.5458,120,1
1,b1,3,1|3|6,11.4410,120,1
1,b1,3,1|3|7,18.2133,120,1
1,b1,3,1|3|8,17.3196,120,1
1,b1,3,1|3|9,14.2007,120,1
1,b1,3,1|4|5,14.5804,120,1
1,b1,3,1|4|6,9.1927,120,1
1,b1,3,1|4|7,16.8162,120,1
1,b1,3,1|4|8,11.4444,120,1
1,b1,3,1|4|9,11.9416,120,1
1,b1,3,1|5|6,13.3539,120,1
1,b1,3,1|5|7,23.5592,120,1
1,b1,3,1|5|8,21.3867,120,1
1,b1,3,1|5|9,15.8226,120,1
1,b1,3,1|6|7,10.3928,120,1
1,b1,3,1|6|8,16.8540,120,1
1,b1,3,1|6|9,17.3999,120,1
1,b1,3,1|7|8,18.3656,120,1
1,b1,3,1|7|9,16.4776,120,1
1,b1,3,1|8|9,10.7165,120,1
1,b1,3,2|3|4,16.3574,120,1
1,b1,3,2|3|5,17.4843,120,1
1,b1,3,2|3|6,16.6981,120,1
1,b1,3,2|3|7,25.3593,120,1
1,b1,3,2|3|8,21.5105,120,1
1,b1,3,2|3|9,18.0677,120,1
1,b1,3,2|4|5,18.2601,120,1
1,b1,3,2|4|6,21.3933,120,1
1,b1,3,2|4|7,22.3481,120,1
1,b1,3,2|4|8,23.0492,120,1
1,b1,3,2|4|9,27.3853,120,1
1,b1,3,2|5|6,22.2776,120,1
1,b1,3,2|5|7,34.7175,120,1
1,b1,3,2|5|8,27.5603,120,1
1,b1,3,2|5|9,35.9485,120,1
1,b1,3,2|6|7,21.4672,120,1
1,b1,3,2|6|8,19.8424,120,1
1,b1,3,2|6|9,18.4621,120,1
1,b1,3,2|7|8,25.4637,120,1
1,b1,3,2|7|9,22.5984,120,1
1,b1,3,2|8|9,15.8599,120,1
1,b1,3,3|4|5,16.4131,120,1
1,b1,3,3|4|6,14.5449,120,1
1,b1,3,3|4|7,21.0238,120,1
1,b1,3,3|4|8,17.7272,120,1
1,b1,3,3|4|9,17.9693,120,1
1,b1,3,3|5|6,18.8162,120,1
1,b1,3,3|5|7,23.8898,120,1
1,b1,3,3|5|8,24.0935,120,1
1,b1,3,3|5|9,28.8186,120,1
1,b1,3,3|6|7,20.2794,120,1
1,b1,3,3|6|8,11.0985,120,1
1,b1,3,3|6|9,13.4876,120,1
1,b1,3,3|7|8,23.4003,120,1
1,b1,3,3|7|9,24.4091,120,1
1,b1,3,3|8|9,15.8385,120,1
1,b1,3,4|5|6,15.3332,120,1
1,b1,3,4|5|7,21.2603,120,1
1,b1,3,4|5|8,17.8200,120,1
1,b1,3,4|5|9,21.6309,120,1
1,b1,3,4|6|7,14.5250,120,1
1,b1,3,4|6|8,11.1063,120,1
1,b1,3,4|6|9,14.4709,120,1
1,b1,3,4|7|8,15.7876,120,1
1,b1,3,4|7|9,20.3857,120,1
1,b1,3,4|8|9,9.4985,120,1
1,b1,3,5|6|7,22.8821,120,1
1,b1,3,5|6|8,22.7931,120,1
1,b1,3,5|6|9,21.9345,120,1
1,b1,3,5|7|8,29.0613,120,1
1,b1,3,5|7|9,31.1901,120,1
1,b1,3,5|8|9,16.0995,120,1
1,b1,3,6|7|8,19.7404,120,1
1,b1,3,6|7|9,20.4957,120,1
1,b1,3,6|8|9,16.1781,120,1
1,b1,3,7|8|9,18.1949,120,1
1,b1,4,0|1|2|3,5.9464,210,1
1,b1,4,0|1|2|4,11.8418,210,1
1,b1,4,0|1|2|5,8.1396,210,1
1,b1,4,0|1|2|6,9.8170,210,1
1,b1,4,0|1|2|7,12.9552,210,1
1,b1,4,0|1|2|8,14.7535,210,1
1,b1,4,0|1|2|9,16.1828,210,1
1,b1,4,0|1|3|4,7.9791,210,1
1,b1,4,0|1|3|5,8.2104,210,1
1,b1,4,0|1|3|6,7.2612,210,1
1,b1,4,0|1|3|7,11.6362,210,1
1,b1,4,0|1|3|8,14.7370,210,1
1,b1,4,0|1|3|9,13.2854,210,1
1,b1,4,0|1|4|5,15.1089,210,1
1,b1,4,0|1|4|6,9.7405,210,1
1,b1,4,0|1|4|7,19.3238,210,1
1,b1,4,0|1|4|8,15.0420,210,1
1,b1,4,0|1|4|9,14.1875,210,1
1,b1,4,0|1|5|6,11.9402,210,1
1,b1,4,0|1|5|7,23.7776,210,1
1,b1,4,0|1|5|8,22.9112,210,1
1,b1,4,0|1|5|9,22.6005,210,1
1,b1,4,0|1|6|7,10.7618,210,1
1,b1,4,0|1|6|8,13.8298,210,1
1,b1,4,0|1|6|9,15.6060,210,1
1,b1,4,0|1|7|8,15.7963,210,1
1,b1,4,0|1|7|9,14.8782,210,1
1,b1,4,0|1|8|9,11.7282,210,1
1,b1,4,0|2|3|4,8.7669,210,1
1,b1,4,0|2|3|5,6.4530,210,1
1,b1,4,0|2|3|6,10.5746,210,1
1,b1,4,0|2|3|7,12.3576,210,1
1,b1,4,0|2|3|8,18.7917,210,1
1,b1,4,0|2|3|9,18.9837,210,1
1,b1,4,0|2|4|5,6.6196,210,1
1,b1,4,0|2|4|6,12.0746,210,1
1,b1,4,0|2|4|7,14.4385,210,1
1,b1,4,0|2|4|8,20.8438,210,1
1,b1,4,0|2|4|9,21.6439,210,1
1,b1,4,0|2|5|6,9.3814,210,1
1,b1,4,0|2|5|7,10.1082,210,1
1,b1,4,0|2|5|8,18.3368,210,1
1,b1,4,0|2|5|9,19.8962,210,1
1,b1,4,0|2|6|7,15.8008,210,1
1,b1,4,0|2|6|8,14.5007,210,1
1,b1,4,0|2|6|9,19.5347,210,1
1,b1,4,0|2|7|8,23.1705,210,1
1,b1,4,0|2|7|9,28.4286,210,1
1,b1,4,0|2|8|9,11.2712,210,1
1,b1,4,0|3|4|5,11.4373,210,1
1,b1,4,0|3|4|6,7.2209,210,1
1,b1,4,0|3|4|7,12.8094,210,1
1,b1,4,0|3|4|8,16.2277,210,1
1,b1,4,0|3|4|9,13.7753,210,1
1,b1,4,0|3|5|6,8.6953,210,1
1,b1,4,0|3|5|7,16.7144,210,1
1,b1,4,0|3|5|8,15.8877,210,1
1,b1,4,0|3|5|9,17.2272,210,1
1,b1,4,0|3|6|7,14.7969,210,1
1,b1,4,0|3|6|8,11.4183,210,1
1,b1,4,0|3|6|9,16.4340,210,1
1,b1,4,0|3|7|8,21.4696,210,1
1,b1,4,0|3|7|9,21.7025,210,1
1,b1,4,0|3|8|9,10.6457,210,1
1,b1,4,0|4|5|6,8.8210,210,1
1,b1,4,0|4|5|7,15.9929,210,1
1,b1,4,0|4|5|8,17.7403,210,1
1,b1,4,0|4|5|9,18.1848,210,1
1,b1,4,0|4|6|7,11.6685,210,1
1,b1,4,0|4|6|8,12.2220,210,1
1,b1,4,0|4|6|9,23.2058,210,1
1,b1,4,0|4|7|8,22.3134,210,1
1,b1,4,0|4|7|9,20.2039,210,1
1,b1,4,0|4|8|9,8.8747,210,1
1,b1,4,0|5|6|7,12.2621,210,1
1,b1,4,0|5|6|8,18.6736,210,1
1,b1,4,0|5|6|9,17.1486,210,1
1,b1,4,0|5|7|8,24.6432,210,1
1,b1,4,0|5|7|9,20.6113,210,1
1,b1,4,0|5|8|9,8.8195,210,1
1,b1,4,0|6|7|8,15.2073,210,1
1,b1,4,0|6|7|9,24.0781,210,1
1,b1,4,0|6|8|9,11.0963,210,1
1,b1,4,0|7|8|9,11.5935,210,1
1,b1,4,1|2|3|4,7.0396,210,1
1,b1,4,1|2|3|5,17.9028,210,1
1,b1,4,1|2|3|6,12.5543,210,1
1,b1,4,1|2|3|7,14.2446,210,1
1,b1,4,1|2|3|8,12.0999,210,1
1,b1,4,1|2|3|9,9.5935,210,1
1,b1,4,1|2|4|5,12.6493,210,1
1,b1,4,1|2|4|6,8.3105,210,1
1,b1,4,1|2|4|7,13.3141,210,1
1,b1,4,1|2|4|8,13.5741,210,1
1,b1,4,1|2|4|9,18.6444,210,1
1,b1,4,1|2|5|6,9.3409,210,1
1,b1,4,1|2|5|7,16.5338,210,1
1,b1,4,1|2|5|8,16.5771,210,1
1,b1,4,1|2|5|9,15.0732,210,1
1,b1,4,1|2|6|7,8.9891,210,1
1,b1,4,1|2|6|8,10.6926,210,1
1,b1,4,1|2|6|9,12.6684,210,1
1,b1,4,1|2|7|8,16.6193,210,1
1,b1,4,1|2|7|9,13.8554,210,1
1,b1,4,1|2|8|9,7.9975,210,1
1,b1,4,1|3|4|5,5.6948,210,1
1,b1,4,1|3|4|6,6.5697,210,1
1,b1,4,1|3|4|7,6.9362,210,1
1,b1,4,1|3|4|8,4.8337,210,1
1,b1,4,1|3|4|9,11.9918,210,1
1,b1,4,1|3|5|6,6.2586,210,1
1,b1,4,1|3|5|7,16.9590,210,1
1,b1,4,1|3|5|8,18.8189,210,1
1,b1,4,1|3|5|9,15.1675,210,1
1,b1,4,1|3|6|7,7.9466,210,1
1,b1,4,1|3|6|8,10.6518,210,1
1,b1,4,1|3|6|9,16.1046,210,1
1,b1,4,1|3|7|8,14.1812,210,1
1,b1,4,1|3|7|9,12.7017,210,1
1,b1,4,1|3|8|9,8.5655,210,1
1,b1,4,1|4|5|6,8.0949,210,1
1,b1,4,1|4|5|7,15.1645,210,1
1,b1,4,1|4|5|8,10.5346,210,1
1,b1,4,1|4|5|9,10.9566,210,1
1,b1,4,1|4|6|7,8.8624,210,1
1,b1,4,1|4|6|8,10.1138,210,1
1,b1,4,1|4|6|9,10.7756,210,1
1,b1,4,1|4|7|8,9.8730,210,1
1,b1,4,1|4|7|9,6.4831,210,1
1,b1,4,1|4|8|9,3.1443,210,1
1,b1,4,1|5|6|7,12.7518,210,1
1,b1,4,1|5|6|8,15.5101,210,1
1,b1,4,1|5|6|9,13.3730,210,1
1,b1,4,1|5|7|8,16.7614,210,1
1,b1,4,1|5|7|9,12.3321,210,1
1,b1,4,1|5|8|9,7.5954,210,1
1,b1,4,1|6|7|8,14.3056,210,1
1,b1,4,1|6|7|9,13.3740,210,1
1,b1,4,1|6|8|9,8.3764,210,1
1,b1,4,1|7|8|9,8.2564,210,1
1,b1,4,2|3|4|5,12.1375,210,1
1,b1,4,2|3|4|6,14.4365,210,1
1,b1,4,2|3|4|7,16.7796,210,1
1,b1,4,2|3|4|8,12.6286,210,1
1,b1,4,2|3|4|9,13.7530,210,1
1,b1,4,2|3|5|6,15.6321,210,1
1,b1,4,2|3|5|7,20.2823,210,1
1,b1,4,2|3|5|8,15.8495,210,1
1,b1,4,2|3|5|9,19.7100,210,1
1,b1,4,2|3|6|7,12.8016,210,1
1,b1,4,2|3|6|8,9.2577,210,1
1,b1,4,2|3|6|9,11.4163,210,1
1,b1,4,2|3|7|8,16.4772,210,1
1,b1,4,2|3|7|9,15.0886,210,1
1,b1,4,2|3|8|9,10.1629,210,1
1,b1,4,2|4|5|6,12.9585,210,1
1,b1,4,2|4|5|7,16.5532,210,1
1,b1,4,2|4|5|8,14.8146,210,1
1,b1,4,2|4|5|9,21.3968,210,1
1,b1,4,2|4|6|7,15.7287,210,1
1,b1,4,2|4|6|8,15.1282,210,1
1,b1,4,2|4|6|9,16.7612,210,1
1,b1,4,2|4|7|8,16.6461,210,1
1,b1,4,2|4|7|9,21.8463,210,1
1,b1,4,2|4|8|9,13.1332,210,1
1,b1,4,2|5|6|7,20.6968,210,1
1,b1,4,2|5|6|8,19.6729,210,1
1,b1,4,2|5|6|9,20.0467,210,1
1,b1,4,2|5|7|8,25.1667,210,1
1,b1,4,2|5|7|9,22.7863,210,1
1,b1,4,2|5|8|9,14.8124,210,1
1,b1,4,2|6|7|8,16.2443,210,1
1,b1,4,2|6|7|9,16.7027,210,1
1,b1,4,2|6|8|9,15.1306,210,1
1,b1,4,2|7|8|9,13.3582,210,1
1,b1,4,3|4|5|6,8.4511,210,1
1,b1,4,3|4|5|7,13.0692,210,1
1,b1,4,3|4|5|8,14.4998,210,1
1,b1,4,3|4|5|9,18.9732,210,1
1,b1,4,3|4|6|7,10.9331,210,1
1,b1,4,3|4|6|8,5.1141,210,1
1,b1,4,3|4|6|9,9.5901,210,1
1,b1,4,3|4|7|8,9.2371,210,1
1,b1,4,3|4|7|9,14.9803,210,1
1,b1,4,3|4|8|9,11.3947,210,1
1,b1,4,3|5|6|7,16.7674,210,1
1,b1,4,3|5|6|8,13.4622,210,1
1,b1,4,3|5|6|9,15.6384,210,1
1,b1,4,3|5|7|8,22.3174,210,1
1,b1,4,3|5|7|9,25.1157,210,1
1,b1,4,3|5|8|9,14.4079,210,1
1,b1,4,3|6|7|8,10.2572,210,1
1,b1,4,3|6|7|9,11.1134,210,1
1,b1,4,3|6|8|9,9.8240,210,1
1,b1,4,3|7|8|9,14.1957,210,1
1,b1,4,4|5|6|7,10.4565,210,1
1,b1,4,4|5|6|8,10.8810,210,1
1,b1,4,4|5|6|9,12.6125,210,1
1,b1,4,4|5|7|8,16.5636,210,1
1,b1,4,4|5|7|9,17.9359,210,1
1,b1,4,4|5|8|9,5.9692,210,1
1,b1,4,4|6|7|8,9.3013,210,1
1,b1,4,4|6|7|9,11.2178,210,1
1,b1,4,4|6|8|9,4.2519,210,1
1,b1,4,4|7|8|9,8.1371,210,1
1,b1,4,5|6|7|8,20.1497,210,1
1,b1,4,5|6|7|9,19.3323,210,1
1,b1,4,5|6|8|9,9.4845,210,1
1,b1,4,5|7|8|9,15.8355,210,1
1,b1,4,6|7|8|9,15.0916,210,1
1,b1,5,0|1|2|3|4,3.0783,252,1
1,b1,5,0|1|2|3|5,3.3466,252,1
1,b1,5,0|1|2|3|6,4.4071,252,1
1,b1,5,0|1|2|3|7,6.1380,252,1
1,b1,5,0|1|2|3|8,7.1749,252,1
1,b1,5,0|1|2|3|9,5.8468,252,1
1,b1,5,0|1|2|4|5,8.3982,252,1
1,b1,5,0|1|2|4|6,9.2762,252,1
1,b1,5,0|1|2|4|7,15.4016,252,1
1,b1,5,0|1|2|4|8,12.7949,252,1
1,b1,5,0|1|2|4|9,15.4397,252,1
1,b1,5,0|1|2|5|6,6.7958,252,1
1,b1,5,0|1|2|5|7,9.9780,252,1
1,b1,5,0|1|2|5|8,19.8867,252,1
1,b1,5,0|1|2|5|9,11.1247,252,1
1,b1,5,0|1|2|6|7,9.1188,252,1
1,b1,5,0|1|2|6|8,10.0837,252,1
1,b1,5,0|1|2|6|9,11.8853,252,1
1,b1,5,0|1|2|7|8,12.2039,252,1
1,b1,5,0|1|2|7|9,11.4817,252,1
1,b1,5,0|1|2|8|9,8.5172,252,1
1,b1,5,0|1|3|4|5,6.6730,252,1
1,b1,5,0|1|3|4|6,5.8039,252,1
1,b1,5,0|1|3|4|7,8.9314,252,1
1,b1,5,0|1|3|4|8,12.8819,252,1
1,b1,5,0|1|3|4|9,10.4338,252,1
1,b1,5,0|1|3|5|6,4.2341,252,1
1,b1,5,0|1|3|5|7,9.3586,252,1
1,b1,5,0|1|3|5|8,19.7632,252,1
1,b1,5,0|1|3|5|9,16.5312,252,1
1,b1,5,0|1|3|6|7,7.1371,252,1
1,b1,5,0|1|3|6|8,9.5676,252,1
1,b1,5,0|1|3|6|9,16.3046,252,1
1,b1,5,0|1|3|7|8,11.7974,252,1
1,b1,5,0|1|3|7|9,9.4379,252,1
1,b1,5,0|1|3|8|9,7.0265,252,1
1,b1,5,0|1|4|5|6,7.8331,252,1
1,b1,5,0|1|4|5|7,17.2827,252,1
1,b1,5,0|1|4|5|8,18.7412,252,1
1,b1,5,0|1|4|5|9,18.3209,252,1
1,b1,5,0|1|4|6|7,9.9014,252,1
1,b1,5,0|1|4|6|8,12.2772,252,1
1,b1,5,0|1|4|6|9,11.6002,252,1
1,b1,5,0|1|4|7|8,13.5115,252,1
1,b1,5,0|1|4|7|9,11.5734,252,1
1,b1,5,0|1|4|8|9,5.2335,252,1
1,b1,5,0|1|5|6|7,9.3724,252,1
1,b1,5,0|1|5|6|8,15.4882,252,1
1,b1,5,0|1|5|6|9,15.9392,252,1
1,b1,5,0|1|5|7|8,19.8037,252,1
1,b1,5,0|1|5|7|9,18.8455,252,1
1,b1,5,0|1|5|8|9,9.5902,252,1
1,b1,5,0|1|6|7|8,12.2673,252,1
1,b1,5,0|1|6|7|9,12.8408,252,1
1,b1,5,0|1|6|8|9,8.7116,252,1
1,b1,5,0|1|7|8|9,9.0832,252,1
1,b1,5,0|2|3|4|5,4.9255,252,1
1,b1,5,0|2|3|4|6,7.5739,252,1
1,b1,5,0|2|3|4|7,7.8447,252,1
1,b1,5,0|2|3|4|8,14.1573,252,1
1,b1,5,0|2|3|4|9,14.8170,252,1
1,b1,5,0|2|3|5|6,3.5357,252,1
1,b1,5,0|2|3|5|7,7.0825,252,1
1,b1,5,0|2|3|5|8,11.4337,252,1
1,b1,5,0|2|3|5|9,10.7216,252,1
1,b1,5,0|2|3|6|7,8.2151,252,1
1,b1,5,0|2|3|6|8,9.6637,252,1
1,b1,5,0|2|3|6|9,12.2183,252,1
1,b1,5,0|2|3|7|8,18.0480,252,1
1,b1,5,0|2|3|7|9,17.5586,252,1
1,b1,5,0|2|3|8|9,7.3202,252,1
1,b1,5,0|2|4|5|6,4.0450,252,1
1,b1,5,0|2|4|5|7,5.1925,252,1
1,b1,5,0|2|4|5|8,18.1320,252,1
1,b1,5,0|2|4|5|9,17.3314,252,1
1,b1,5,0|2|4|6|7,12.7617,252,1
1,b1,5,0|2|4|6|8,14.4582,252,1
1,b1,5,0|2|4|6|9,21.7020,252,1
1,b1,5,0|2|4|7|8,24.0803,252,1
1,b1,5,0|2|4|7|9,19.0201,252,1
1,b1,5,0|2|4|8|9,10.0299,252,1
1,b1,5,0|2|5|6|7,6.8029,252,1
1,b1,5,0|2|5|6|8,18.8154,252,1
1,b1,5,0|2|5|6|9,15.4305,252,1
1,b1,5,0|2|5|7|8,20.4006,252,1
1,b1,5,0|2|5|7|9,16.5423,252,1
1,b1,5,0|2|5|8|9,8.3552,252,1
1,b1,5,0|2|6|7|8,13.6543,252,1
1,b1,5,0|2|6|7|9,15.6728,252,1
1,b1,5,0|2|6|8|9,11.8618,252,1
1,b1,5,0|2|7|8|9,9.9240,252,1
1,b1,5,0|3|4|5|6,4.4422,252,1
1,b1,5,0|3|4|5|7,10.6885,252,1
1,b1,5,0|3|4|5|8,13.5210,252,1
1,b1,5,0|3|4|5|9,12.5009,252,1
1,b1,5,0|3|4|6|7,5.4342,252,1
1,b1,5,0|3|4|6|8,5.6461,252,1
1,b1,5,0|3|4|6|9,11.2751,252,1
1,b1,5,0|3|4|7|8,12.9312,252,1
1,b1,5,0|3|4|7|9,12.1739,252,1
1,b1,5,0|3|4|8|9,5.1342,252,1
1,b1,5,0|3|5|6|7,7.4267,252,1
1,b1,5,0|3|5|6|8,10.5434,252,1
1,b1,5,0|3|5|6|9,10.5560,252,1
1,b1,5,0|3|5|7|8,14.3027,252,1
1,b1,5,0|3|5|7|9,16.7881,252,1
1,b1,5,0|3|5|8|9,9.6613,252,1
1,b1,5,0|3|6|7|8,9.4490,252,1
1,b1,5,0|3|6|7|9,13.4994,252,1
1,b1,5,0|3|6|8|9,7.2922,252,1
1,b1,5,0|3|7|8|9,9.9430,252,1
1,b1,5,0|4|5|6|7,7.8703,252,1
1,b1,5,0|4|5|6|8,11.8926,252,1
1,b1,5,0|4|5|6|9,11.8325,252,1
1,b1,5,0|4|5|7|8,16.6340,252,1
1,b1,5,0|4|5|7|9,16.1075,252,1
1,b1,5,0|4|5|8|9,5.7997,252,1
1,b1,5,0|4|6|7|8,7.9894,252,1
1,b1,5,0|4|6|7|9,15.5032,252,1
1,b1,5,0|4|6|8|9,6.8705,252,1
1,b1,5,0|4|7|8|9,10.5023,252,1
1,b1,5,0|5|6|7|8,17.4615,252,1
1,b1,5,0|5|6|7|9,15.9795,252,1
1,b1,5,0|5|6|8|9,8.8346,252,1
1,b1,5,0|5|7|8|9,8.6153,252,1
1,b1,5,0|6|7|8|9,9.6197,252,1
1,b1,5,1|2|3|4|5,5.1113,252,1
1,b1,5,1|2|3|4|6,2.8897,252,1
1,b1,5,1|2|3|4|7,5.3053,252,1
1,b1,5,1|2|3|4|8,4.9099,252,1
1,b1,5,1|2|3|4|9,9.2670,252,1
1,b1,5,1|2|3|5|6,6.6833,252,1
1,b1,5,1|2|3|5|7,14.9545,252,1
1,b1,5,1|2|3|5|8,14.9598,252,1
1,b1,5,1|2|3|5|9,11.3697,252,1
1,b1,5,1|2|3|6|7,6.7101,252,1
1,b1,5,1|2|3|6|8,12.6408,252,1
1,b1,5,1|2|3|6|9,11.8485,252,1
1,b1,5,1|2|3|7|8,10.4173,252,1
1,b1,5,1|2|3|7|9,8.4382,252,1
1,b1,5,1|2|3|8|9,6.3726,252,1
1,b1,5,1|2|4|5|6,8.1980,252,1
1,b1,5,1|2|4|5|7,11.6246,252,1
1,b1,5,1|2|4|5|8,10.8249,252,1
1,b1,5,1|2|4|5|9,11.0883,252,1
1,b1,5,1|2|4|6|7,8.2789,252,1
1,b1,5,1|2|4|6|8,10.7872,252,1
1,b1,5,1|2|4|6|9,10.1924,252,1
1,b1,5,1|2|4|7|8,11.0959,252,1
1,b1,5,1|2|4|7|9,9.8471,252,1
1,b1,5,1|2|4|8|9,5.1879,252,1
1,b1,5,1|2|5|6|7,6.5977,252,1
1,b1,5,1|2|5|6|8,10.4118,252,1
1,b1,5,1|2|5|6|9,10.1618,252,1
1,b1,5,1|2|5|7|8,16.0081,252,1
1,b1,5,1|2|5|7|9,14.2260,252,1
1,b1,5,1|2|5|8|9,8.4283,252,1
1,b1,5,1|2|6|7|8,9.1852,252,1
1,b1,5,1|2|6|7|9,7.7274,252,1
1,b1,5,1|2|6|8|9,7.0238,252,1
1,b1,5,1|2|7|8|9,8.1230,252,1
1,b1,5,1|3|4|5|6,3.8544,252,1
1,b1,5,1|3|4|5|7,5.2295,252,1
1,b1,5,1|3|4|5|8,10.3793,252,1
1,b1,5,1|3|4|5|9,9.3587,252,1
1,b1,5,1|3|4|6|7,4.0241,252,1
1,b1,5,1|3|4|6|8,6.0822,252,1
1,b1,5,1|3|4|6|9,9.2798,252,1
1,b1,5,1|3|4|7|8,3.7133,252,1
1,b1,5,1|3|4|7|9,4.8213,252,1
1,b1,5,1|3|4|8|9,3.0234,252,1
1,b1,5,1|3|5|6|7,4.6493,252,1
1,b1,5,1|3|5|6|8,9.4130,252,1
1,b1,5,1|3|5|6|9,11.4619,252,1
1,b1,5,1|3|5|7|8,14.7646,252,1
1,b1,5,1|3|5|7|9,13.5502,252,1
1,b1,5,1|3|5|8|9,8.8736,252,1
1,b1,5,1|3|6|7|8,8.1360,252,1
1,b1,5,1|3|6|7|9,11.0026,252,1
1,b1,5,1|3|6|8|9,6.9430,252,1
1,b1,5,1|3|7|8|9,7.7727,252,1
1,b1,5,1|4|5|6|7,7.7524,252,1
1,b1,5,1|4|5|6|8,6.3531,252,1
1,b1,5,1|4|5|6|9,6.8782,252,1
1,b1,5,1|4|5|7|8,8.0190,252,1
1,b1,5,1|4|5|7|9,6.0782,252,1
1,b1,5,1|4|5|8|9,3.1123,252,1
1,b1,5,1|4|6|7|8,7.7351,252,1
1,b1,5,1|4|6|7|9,5.2503,252,1
1,b1,5,1|4|6|8|9,3.7145,252,1
1,b1,5,1|4|7|8|9,2.7620,252,1
1,b1,5,1|5|6|7|8,13.0879,252,1
1,b1,5,1|5|6|7|9,10.0370,252,1
1,b1,5,1|5|6|8|9,5.9182,252,1
1,b1,5,1|5|7|8|9,5.0839,252,1
1,b1,5,1|6|7|8|9,5.0963,252,1
1,b1,5,2|3|4|5|6,11.6178,252,1
1,b1,5,2|3|4|5|7,12.0424,252,1
1,b1,5,2|3|4|5|8,11.4272,252,1
1,b1,5,2|3|4|5|9,13.2193,252,1
1,b1,5,2|3|4|6|7,11.8623,252,1
1,b1,5,2|3|4|6|8,4.5496,252,1
1,b1,5,2|3|4|6|9,5.9017,252,1
1,b1,5,2|3|4|7|8,7.7941,252,1
1,b1,5,2|3|4|7|9,12.0397,252,1
1,b1,5,2|3|4|8|9,9.7507,252,1
1,b1,5,2|3|5|6|7,13.4513,252,1
1,b1,5,2|3|5|6|8,9.7745,252,1
1,b1,5,2|3|5|6|9,10.4941,252,1
1,b1,5,2|3|5|7|8,17.5569,252,1
1,b1,5,2|3|5|7|9,17.5010,252,1
1,b1,5,2|3|5|8|9,9.3722,252,1
1,b1,5,2|3|6|7|8,7.3122,252,1
1,b1,5,2|3|6|7|9,8.2028,252,1
1,b1,5,2|3|6|8|9,7.7634,252,1
1,b1,5,2|3|7|8|9,10.2790,252,1
