seed,method,missing_groups,metric,value
3,proposed,4,mask_acc_p05,62.1422
3,proposed,5,mask_acc_p05,38.4075
3,proposed,6,mask_acc_p05,33.3028
3,proposed,0,mask_cov_worst,72.3386
3,proposed,1,mask_cov_worst,55.3229
3,proposed,2,mask_cov_worst,44.0663
3,proposed,3,mask_cov_worst,44.4154
3,proposed,4,mask_cov_worst,37.8709
3,proposed,5,mask_cov_worst,18.6736
3,proposed,6,mask_cov_worst,16.9284
3,proposed,0,mask_sel_risk_worst,8.08203
3,proposed,1,mask_sel_risk_worst,9.93691
3,proposed,2,mask_sel_risk_worst,14.8448
3,proposed,3,mask_sel_risk_worst,17.6394
3,proposed,4,mask_sel_risk_worst,23.3954
3,proposed,5,mask_sel_risk_worst,64.7541
3,proposed,6,mask_sel_risk_worst,57.6923
3,proposed,0,mask_sel_risk_median,8.08203
3,proposed,1,mask_sel_risk_median,8.41517
3,proposed,2,mask_sel_risk_median,9.83778
3,proposed,3,mask_sel_risk_median,11.4849
3,proposed,4,mask_sel_risk_median,12.0354
3,proposed,5,mask_sel_risk_median,14.4054
3,proposed,6,mask_sel_risk_median,21.3498
3,proposed,0,cls_cov_min,0
3,proposed,1,cls_cov_min,0
3,proposed,2,cls_cov_min,2.60417
3,proposed,3,cls_cov_min,5.20833
3,proposed,4,cls_cov_min,5.20833
3,proposed,5,cls_cov_min,14.0625
3,proposed,6,cls_cov_min,15.6431
3,proposed,0,cls_cov_macro,70.8421
3,proposed,1,cls_cov_macro,66.6319
3,proposed,2,cls_cov_macro,61.1602
3,proposed,3,cls_cov_macro,58.5485
3,proposed,4,cls_cov_macro,50.1824
3,proposed,5,cls_cov_macro,37.8834
3,proposed,6,cls_cov_macro,31.3378
3,proposed,0,cls_zero_cov_n,1
3,proposed,1,cls_zero_cov_n,1
3,proposed,2,cls_zero_cov_n,0
3,proposed,3,cls_zero_cov_n,0
3,proposed,4,cls_zero_cov_n,0
3,proposed,5,cls_zero_cov_n,0
3,proposed,6,cls_zero_cov_n,0
3,proposed,0,cls_sel_risk_max,25
3,proposed,1,cls_sel_risk_max,23.8695
3,proposed,2,cls_sel_risk_max,100
3,proposed,3,cls_sel_risk_max,100
3,proposed,4,cls_sel_risk_max,100
3,proposed,5,cls_sel_risk_max,100
3,proposed,6,cls_sel_risk_max,100
3,proposed,0,cls_sel_risk_macro,7.01275
3,proposed,1,cls_sel_risk_macro,7.29382
3,proposed,2,cls_sel_risk_macro,15.5928
3,proposed,3,cls_sel_risk_macro,17.514
3,proposed,4,cls_sel_risk_macro,19.224
3,proposed,5,cls_sel_risk_macro,25.5592
3,proposed,6,cls_sel_risk_macro,33.2389
3,proposed,0,plugin_threshold,0.771089
3,proposed,1,plugin_threshold,0.778308
3,proposed,2,plugin_threshold,0.776981
3,proposed,3,plugin_threshold,0.762125
3,proposed,4,plugin_threshold,0.777746
3,proposed,5,plugin_threshold,0.793278
3,proposed,6,plugin_threshold,0.806688
3,proposed,0,crc_threshold,0.732536
3,proposed,1,crc_threshold,0.733052
3,proposed,2,crc_threshold,0.731529
3,proposed,3,crc_threshold,0.70465
3,proposed,4,crc_threshold,0.706105
3,proposed,5,crc_threshold,0.685528
3,proposed,6,crc_threshold,0.630535
3,b2,0,acc,74.4328
3,b2,1,acc,72.6985
3,b2,2,acc,69.5272
3,b2,3,acc,65.974
3,b2,4,acc,60.5666
3,b2,5,acc,52.7023
3,b2,6,acc,43.1528
3,b2,0,aurc,9.70205
3,b2,1,aurc,11.1955
3,b2,2,aurc,14.2147
3,b2,3,aurc,18.2166
3,b2,4,aurc,23.27
3,b2,5,aurc,31.9294
3,b2,6,aurc,43.2643
3,b2,0,augrc,7.09471
3,b2,1,augrc,8.0198
3,b2,2,augrc,9.79749
3,b2,3,augrc,11.8794
3,b2,4,augrc,14.7424
3,b2,5,augrc,19.254
3,b2,6,augrc,24.6902
3,b2,0,auroc,79.9523
3,b2,1,auroc,78.3781
3,b2,2,auroc,75.6744
3,b2,3,auroc,72.8711
3,b2,4,auroc,70.8297
3,b2,5,auroc,67.6337
3,b2,6,auroc,65.2219
3,b2,0,plugin_coverage,71.466
3,b2,1,plugin_coverage,68.7936
3,b2,2,plugin_coverage,58.6687
3,b2,3,plugin_coverage,50.8372
3,b2,4,plugin_coverage,33.1015
3,b2,5,plugin_coverage,7.14169
3,b2,6,plugin_coverage,0
3,b2,0,plugin_cond_risk,15.2625
3,b2,1,plugin_cond_risk,16.4738
3,b2,2,plugin_cond_risk,17.0765
3,b2,3,plugin_cond_risk,19.3209
3,b2,4,plugin_cond_risk,18.4941
3,b2,5,plugin_cond_risk,10.9584
3,b2,6,plugin_cond_risk,nan
3,b2,0,crc_calib_bound,9.7749
3,b2,1,crc_calib_bound,9.91825
3,b2,2,crc_calib_bound,9.9208
3,b2,3,crc_calib_bound,9.9915
3,b2,4,crc_calib_bound,9.93734
3,b2,5,crc_calib_bound,9.85333
3,b2,6,crc_calib_bound,9.95465
3,b2,0,crc_eval_joint_risk,12.4995
3,b2,1,crc_eval_joint_risk,12.0094
3,b2,2,crc_eval_joint_risk,11.4032
3,b2,3,crc_eval_joint_risk,12.1752
3,b2,4,crc_eval_joint_risk,11.3995
3,b2,5,crc_eval_joint_risk,9.34682
3,b2,6,crc_eval_joint_risk,5.83933
3,b2,0,crc_coverage,79.4185
3,b2,1,crc_coverage,75.518
3,b2,2,crc_coverage,68.1752
3,b2,3,crc_coverage,63.1966
3,b2,4,crc_coverage,52.5821
3,b2,5,crc_coverage,36.169
3,b2,6,crc_coverage,18.7461
3,b2,0,crc_sel_risk,15.7387
3,b2,1,crc_sel_risk,15.9027
3,b2,2,crc_sel_risk,16.7263
3,b2,3,crc_sel_risk,19.2656
3,b2,4,crc_sel_risk,21.6794
3,b2,5,crc_sel_risk,25.8421
3,b2,6,crc_sel_risk,31.1496
3,b2,0,crc_feasible,1
3,b2,1,crc_feasible,1
3,b2,2,crc_feasible,1
3,b2,3,crc_feasible,1
3,b2,4,crc_feasible,1
3,b2,5,crc_feasible,1
3,b2,6,crc_feasible,1
3,b2,0,crc_units,27
3,b2,1,crc_units,27
3,b2,2,crc_units,27
3,b2,3,crc_units,27
3,b2,4,crc_units,27
3,b2,5,crc_units,27
3,b2,6,crc_units,27
3,b2,0,crc_positive_coverage,1
3,b2,1,crc_positive_coverage,1
3,b2,2,crc_positive_coverage,1
3,b2,3,crc_positive_coverage,1
3,b2,4,crc_positive_coverage,1
3,b2,5,crc_positive_coverage,1
3,b2,6,crc_positive_coverage,1
3,b2,0,crcmask_calib_bound,nan
3,b2,1,crcmask_calib_bound,9.99901
3,b2,2,crcmask_calib_bound,9.90524
3,b2,3,crcmask_calib_bound,9.98667
3,b2,4,crcmask_calib_bound,9.86576
3,b2,5,crcmask_calib_bound,9.8855
3,b2,6,crcmask_calib_bound,9.91511
3,b2,0,crcmask_eval_joint_risk,nan
3,b2,1,crcmask_eval_joint_risk,14.5806
3,b2,2,crcmask_eval_joint_risk,14.5942
3,b2,3,crcmask_eval_joint_risk,15.1696
3,b2,4,crcmask_eval_joint_risk,12.5845
3,b2,5,crcmask_eval_joint_risk,10.913
3,b2,6,crcmask_eval_joint_risk,5.36649
3,b2,0,crcmask_coverage,nan
3,b2,1,crcmask_coverage,76.7997
3,b2,2,crcmask_coverage,70.3643
3,b2,3,crcmask_coverage,63.8716
3,b2,4,crcmask_coverage,49.8473
3,b2,5,crcmask_coverage,35.3539
3,b2,6,crcmask_coverage,17.6456
3,b2,0,crcmask_sel_risk,nan
3,b2,1,crcmask_sel_risk,18.9852
3,b2,2,crcmask_sel_risk,20.741
3,b2,3,crcmask_sel_risk,23.7502
3,b2,4,crcmask_sel_risk,25.2462
3,b2,5,crcmask_sel_risk,30.8677
3,b2,6,crcmask_sel_risk,30.4126
3,b2,0,crcmask_feasible,nan
3,b2,1,crcmask_feasible,1
3,b2,2,crcmask_feasible,1
3,b2,3,crcmask_feasible,1
3,b2,4,crcmask_feasible,1
3,b2,5,crcmask_feasible,1
3,b2,6,crcmask_feasible,1
3,b2,0,crcmask_units,nan
3,b2,1,crcmask_units,32
3,b2,2,crcmask_units,32
3,b2,3,crcmask_units,32
3,b2,4,crcmask_units,32
3,b2,5,crcmask_units,32
3,b2,6,crcmask_units,32
3,b2,0,crcmask_alpha_floor,nan
3,b2,1,crcmask_alpha_floor,3.0303
3,b2,2,crcmask_alpha_floor,3.0303
3,b2,3,crcmask_alpha_floor,3.0303
3,b2,4,crcmask_alpha_floor,3.0303
3,b2,5,crcmask_alpha_floor,3.0303
3,b2,6,crcmask_alpha_floor,3.0303
3,b2,0,crcmask_positive_coverage,nan
3,b2,1,crcmask_positive_coverage,1
3,b2,2,crcmask_positive_coverage,1
3,b2,3,crcmask_positive_coverage,1
3,b2,4,crcmask_positive_coverage,1
3,b2,5,crcmask_positive_coverage,1
3,b2,6,crcmask_positive_coverage,1
3,b2,0,temperature,1.30556
3,b2,1,temperature,1.23012
3,b2,2,temperature,1.18347
3,b2,3,temperature,1.15443
3,b2,4,temperature,1.1872
3,b2,5,temperature,1.33124
3,b2,6,temperature,1.46907
3,b2,0,plugin_neff,63
3,b2,1,plugin_neff,65
3,b2,2,plugin_neff,59
3,b2,3,plugin_neff,63
3,b2,4,plugin_neff,55
3,b2,5,plugin_neff,36
3,b2,6,plugin_neff,1
3,b2,0,plugin_icc,0.348592
3,b2,1,plugin_icc,0.336051
3,b2,2,plugin_icc,0.335587
3,b2,3,plugin_icc,0.290902
3,b2,4,plugin_icc,0.254441
3,b2,5,plugin_icc,0.159588
3,b2,6,plugin_icc,0.129484
3,b2,0,plugin_eff_target,6.20684
3,b2,1,plugin_eff_target,6.28472
3,b2,2,plugin_eff_target,6.10978
3,b2,3,plugin_eff_target,6.21726
3,b2,4,plugin_eff_target,5.94199
3,b2,5,plugin_eff_target,5.02655
3,b2,6,plugin_eff_target,0
3,b2,0,plugin_positive_coverage,1
3,b2,1,plugin_positive_coverage,1
3,b2,2,plugin_positive_coverage,1
3,b2,3,plugin_positive_coverage,1
3,b2,4,plugin_positive_coverage,1
3,b2,5,plugin_positive_coverage,1
3,b2,6,plugin_positive_coverage,0
3,b2,0,plugin_degenerate,0
3,b2,1,plugin_degenerate,0
3,b2,2,plugin_degenerate,0
3,b2,3,plugin_degenerate,0
3,b2,4,plugin_degenerate,0
3,b2,5,plugin_degenerate,0
3,b2,6,plugin_degenerate,1
3,b2,0,mask_acc_worst,74.4328
3,b2,1,mask_acc_worst,69.808
3,b2,2,mask_acc_worst,59.5986
3,b2,3,mask_acc_worst,55.4974
3,b2,4,mask_acc_worst,46.0733
3,b2,5,mask_acc_worst,40.6632
3,b2,6,mask_acc_worst,26.6143
3,b2,0,mask_acc_median,74.4328
3,b2,1,mask_acc_median,73.3857
3,b2,2,mask_acc_median,68.9791
3,b2,3,mask_acc_median,65.7068
3,b2,4,mask_acc_median,60.9075
3,b2,5,mask_acc_median,51.5707
3,b2,6,mask_acc_median,42.2339
3,b2,0,mask_acc_p05,74.4328
3,b2,1,mask_acc_p05,70.096
3,b2,2,mask_acc_p05,66.7539
3,b2,3,mask_acc_p05,60.9642
3,b2,4,mask_acc_p05,51.2478
3,b2,5,mask_acc_p05,42.1553
3,b2,6,mask_acc_p05,30.5672
3,b2,0,mask_cov_worst,77.0506
3,b2,1,mask_cov_worst,69.2845
3,b2,2,mask_cov_worst,55.6719
3,b2,3,mask_cov_worst,50.349
3,b2,4,mask_cov_worst,37.6963
3,b2,5,mask_cov_worst,15.3578
3,b2,6,mask_cov_worst,5.14834
3,b2,0,mask_sel_risk_worst,17.214
3,b2,1,mask_sel_risk_worst,21.2664
3,b2,2,mask_sel_risk_worst,29.8023
3,b2,3,mask_sel_risk_worst,30.8996
3,b2,4,mask_sel_risk_worst,48.2639
3,b2,5,mask_sel_risk_worst,47.381
3,b2,6,mask_sel_risk_worst,59.2593
3,b2,0,mask_sel_risk_median,17.214
3,b2,1,mask_sel_risk_median,18.3935
3,b2,2,mask_sel_risk_median,18.4757
3,b2,3,mask_sel_risk_median,22.1349
3,b2,4,mask_sel_risk_median,23.8321
3,b2,5,mask_sel_risk_median,29.3295
3,b2,6,mask_sel_risk_median,30.2174
3,b2,0,cls_cov_min,50
3,b2,1,cls_cov_min,32.2917
3,b2,2,cls_cov_min,16.6667
3,b2,3,cls_cov_min,11.9792
3,b2,4,cls_cov_min,11.9792
3,b2,5,cls_cov_min,7.8125
3,b2,6,cls_cov_min,3.64583
3,b2,0,cls_cov_macro,79.5361
3,b2,1,cls_cov_macro,74.5568
3,b2,2,cls_cov_macro,68.3005
3,b2,3,cls_cov_macro,62.5342
3,b2,4,cls_cov_macro,53.3086
3,b2,5,cls_cov_macro,37.3514
3,b2,6,cls_cov_macro,20.1575
3,b2,0,cls_zero_cov_n,0
3,b2,1,cls_zero_cov_n,0
3,b2,2,cls_zero_cov_n,0
3,b2,3,cls_zero_cov_n,0
3,b2,4,cls_zero_cov_n,0
3,b2,5,cls_zero_cov_n,0
3,b2,6,cls_zero_cov_n,0
3,b2,0,cls_sel_risk_max,34.7826
3,b2,1,cls_sel_risk_max,48.3871
3,b2,2,cls_sel_risk_max,71.875
3,b2,3,cls_sel_risk_max,82.6087
3,b2,4,cls_sel_risk_max,100
3,b2,5,cls_sel_risk_max,100
3,b2,6,cls_sel_risk_max,100
3,b2,0,cls_sel_risk_macro,16.1774
3,b2,1,cls_sel_risk_macro,18.4766
3,b2,2,cls_sel_risk_macro,22.726
3,b2,3,cls_sel_risk_macro,25.9027
3,b2,4,cls_sel_risk_macro,29.848
3,b2,5,cls_sel_risk_macro,33.7408
3,b2,6,cls_sel_risk_macro,37.6175
3,b2,0,plugin_threshold,0.662828
3,b2,1,plugin_threshold,0.677258
3,b2,2,plugin_threshold,0.724866
3,b2,3,plugin_threshold,0.739319
3,b2,4,plugin_threshold,0.794757
3,b2,5,plugin_threshold,0.883652
3,b2,6,plugin_threshold,inf
3,b2,0,crc_threshold,0.618715
3,b2,1,crc_threshold,0.639735
3,b2,2,crc_threshold,0.674185
3,b2,3,crc_threshold,0.671867
3,b2,4,crc_threshold,0.687072
3,b2,5,crc_threshold,0.668062
3,b2,6,crc_threshold,0.687628
3,b2m,0,acc,76.9634
3,b2m,1,acc,74.7628
3,b2m,2,acc,70.1571
3,b2m,3,acc,68.8427
3,b2m,4,acc,63.5935
3,b2m,5,acc,58.1397
3,b2m,6,acc,49.9236
3,b2m,0,aurc,9.03648
3,b2m,1,aurc,10.1944
3,b2m,2,aurc,13.507
3,b2m,3,aurc,15.1696
3,b2m,4,aurc,19.6353
3,b2m,5,aurc,25.7556
3,b2m,6,aurc,35.3048
3,b2m,0,augrc,6.53605
3,b2m,1,augrc,7.29688
3,b2m,2,augrc,9.37419
3,b2m,3,augrc,10.2342
3,b2m,4,augrc,12.8786
3,b2m,5,augrc,16.0063
3,b2m,6,augrc,20.8568
3,b2m,0,auroc,78.1579
3,b2m,1,auroc,78.2122
3,b2m,2,auroc,76.4984
3,b2m,3,auroc,74.9188
3,b2m,4,auroc,73.0008
3,b2m,5,auroc,70.2344
3,b2m,6,auroc,66.7281
3,b2m,0,plugin_coverage,74.2583
3,b2m,1,plugin_coverage,68.9054
3,b2m,2,plugin_coverage,55.421
3,b2m,3,plugin_coverage,48.4811
3,b2m,4,plugin_coverage,33.7178
3,b2m,5,plugin_coverage,14.2152
3,b2m,6,plugin_coverage,0.338133
3,b2m,0,plugin_cond_risk,14.4536
3,b2m,1,plugin_cond_risk,14.8007
3,b2m,2,plugin_cond_risk,14.7806
3,b2m,3,plugin_cond_risk,14.5621
3,b2m,4,plugin_cond_risk,13.6191
3,b2m,5,plugin_cond_risk,11.0109
3,b2m,6,plugin_cond_risk,0.806452
3,b2m,0,crc_calib_bound,9.8551
3,b2m,1,crc_calib_bound,9.95166
3,b2m,2,crc_calib_bound,9.89831
3,b2m,3,crc_calib_bound,9.98177
3,b2m,4,crc_calib_bound,9.99778
3,b2m,5,crc_calib_bound,9.91387
3,b2m,6,crc_calib_bound,9.93704
3,b2m,0,crc_eval_joint_risk,11.4821
3,b2m,1,crc_eval_joint_risk,11.1643
3,b2m,2,crc_eval_joint_risk,10.0441
3,b2m,3,crc_eval_joint_risk,9.97038
3,b2m,4,crc_eval_joint_risk,8.84761
3,b2m,5,crc_eval_joint_risk,8.4806
3,b2m,6,crc_eval_joint_risk,7.11545
3,b2m,0,crc_coverage,79.1635
3,b2m,1,crc_coverage,74.6861
3,b2m,2,crc_coverage,65.3364
3,b2m,3,crc_coverage,61.6366
3,b2m,4,crc_coverage,51.0271
3,b2m,5,crc_coverage,40.9727
3,b2m,6,crc_coverage,27.9757
3,b2m,0,crc_sel_risk,14.5042
3,b2m,1,crc_sel_risk,14.9483
3,b2m,2,crc_sel_risk,15.3729
3,b2m,3,crc_sel_risk,16.1761
3,b2m,4,crc_sel_risk,17.339
3,b2m,5,crc_sel_risk,20.6982
3,b2m,6,crc_sel_risk,25.4344
3,b2m,0,crc_feasible,1
3,b2m,1,crc_feasible,1
3,b2m,2,crc_feasible,1
3,b2m,3,crc_feasible,1
3,b2m,4,crc_feasible,1
3,b2m,5,crc_feasible,1
3,b2m,6,crc_feasible,1
3,b2m,0,crc_units,27
3,b2m,1,crc_units,27
3,b2m,2,crc_units,27
3,b2m,3,crc_units,27
3,b2m,4,crc_units,27
3,b2m,5,crc_units,27
3,b2m,6,crc_units,27
3,b2m,0,crc_positive_coverage,1
3,b2m,1,crc_positive_coverage,1
3,b2m,2,crc_positive_coverage,1
3,b2m,3,crc_positive_coverage,1
3,b2m,4,crc_positive_coverage,1
3,b2m,5,crc_positive_coverage,1
3,b2m,6,crc_positive_coverage,1
3,b2m,0,crcmask_calib_bound,nan
3,b2m,1,crcmask_calib_bound,9.94472
3,b2m,2,crcmask_calib_bound,9.98174
3,b2m,3,crcmask_calib_bound,9.98421
3,b2m,4,crcmask_calib_bound,9.89784
3,b2m,5,crcmask_calib_bound,9.92005
3,b2m,6,crcmask_calib_bound,9.90524
3,b2m,0,crcmask_eval_joint_risk,nan
3,b2m,1,crcmask_eval_joint_risk,13.0099
3,b2m,2,crcmask_eval_joint_risk,12.2791
3,b2m,3,crcmask_eval_joint_risk,12.8081
3,b2m,4,crcmask_eval_joint_risk,11.2238
3,b2m,5,crcmask_eval_joint_risk,11.1502
3,b2m,6,crcmask_eval_joint_risk,8.54603
3,b2m,0,crcmask_coverage,nan
3,b2m,1,crcmask_coverage,76.6307
3,b2m,2,crcmask_coverage,68.1801
3,b2m,3,crcmask_coverage,62.3964
3,b2m,4,crcmask_coverage,51.1889
3,b2m,5,crcmask_coverage,42.2748
3,b2m,6,crcmask_coverage,29.6984
3,b2m,0,crcmask_sel_risk,nan
3,b2m,1,crcmask_sel_risk,16.9774
3,b2m,2,crcmask_sel_risk,18.0098
3,b2m,3,crcmask_sel_risk,20.5271
3,b2m,4,crcmask_sel_risk,21.9263
3,b2m,5,crcmask_sel_risk,26.3755
3,b2m,6,crcmask_sel_risk,28.7761
3,b2m,0,crcmask_feasible,nan
3,b2m,1,crcmask_feasible,1
3,b2m,2,crcmask_feasible,1
3,b2m,3,crcmask_feasible,1
3,b2m,4,crcmask_feasible,1
3,b2m,5,crcmask_feasible,1
3,b2m,6,crcmask_feasible,1
3,b2m,0,crcmask_units,nan
3,b2m,1,crcmask_units,32
3,b2m,2,crcmask_units,32
3,b2m,3,crcmask_units,32
3,b2m,4,crcmask_units,32
3,b2m,5,crcmask_units,32
3,b2m,6,crcmask_units,32
3,b2m,0,crcmask_alpha_floor,nan
3,b2m,1,crcmask_alpha_floor,3.0303
3,b2m,2,crcmask_alpha_floor,3.0303
3,b2m,3,crcmask_alpha_floor,3.0303
3,b2m,4,crcmask_alpha_floor,3.0303
3,b2m,5,crcmask_alpha_floor,3.0303
3,b2m,6,crcmask_alpha_floor,3.0303
3,b2m,0,crcmask_positive_coverage,nan
3,b2m,1,crcmask_positive_coverage,1
3,b2m,2,crcmask_positive_coverage,1
3,b2m,3,crcmask_positive_coverage,1
3,b2m,4,crcmask_positive_coverage,1
3,b2m,5,crcmask_positive_coverage,1
3,b2m,6,crcmask_positive_coverage,1
3,b2m,0,temperature,1.40375
3,b2m,1,temperature,1.32312
3,b2m,2,temperature,1.24392
3,b2m,3,temperature,1.19064
3,b2m,4,temperature,1.15484
3,b2m,5,temperature,1.15997
3,b2m,6,temperature,1.14648
3,b2m,0,plugin_neff,66
3,b2m,1,plugin_neff,64
3,b2m,2,plugin_neff,57
3,b2m,3,plugin_neff,57
3,b2m,4,plugin_neff,47
3,b2m,5,plugin_neff,37
3,b2m,6,plugin_neff,15
3,b2m,0,plugin_icc,0.338004
3,b2m,1,plugin_icc,0.348083
3,b2m,2,plugin_icc,0.351795
3,b2m,3,plugin_icc,0.328383
3,b2m,4,plugin_icc,0.322689
3,b2m,5,plugin_icc,0.252261
3,b2m,6,plugin_icc,0.200725
3,b2m,0,plugin_eff_target,6.29367
3,b2m,1,plugin_eff_target,6.25895
3,b2m,2,plugin_eff_target,6.03423
3,b2m,3,plugin_eff_target,6.02677
3,b2m,4,plugin_eff_target,5.61032
3,b2m,5,plugin_eff_target,5.0567
3,b2m,6,plugin_eff_target,2.13446
3,b2m,0,plugin_positive_coverage,1
3,b2m,1,plugin_positive_coverage,1
3,b2m,2,plugin_positive_coverage,1
3,b2m,3,plugin_positive_coverage,1
3,b2m,4,plugin_positive_coverage,1
3,b2m,5,plugin_positive_coverage,1
3,b2m,6,plugin_positive_coverage,1
3,b2m,0,plugin_degenerate,0
3,b2m,1,plugin_degenerate,0
3,b2m,2,plugin_degenerate,0
3,b2m,3,plugin_degenerate,0
3,b2m,4,plugin_degenerate,0
3,b2m,5,plugin_degenerate,0
3,b2m,6,plugin_degenerate,0
3,b2m,0,mask_acc_worst,76.9634
3,b2m,1,mask_acc_worst,68.4991
3,b2m,2,mask_acc_worst,58.6387
3,b2m,3,mask_acc_worst,62.8272
3,b2m,4,mask_acc_worst,53.2286
3,b2m,5,mask_acc_worst,49.1274
3,b2m,6,mask_acc_worst,33.5079
3,b2m,0,mask_acc_median,76.9634
3,b2m,1,mask_acc_median,75.1309
3,b2m,2,mask_acc_median,69.9825
3,b2m,3,mask_acc_median,68.2373
3,b2m,4,mask_acc_median,64.267
3,b2m,5,mask_acc_median,58.1588
3,b2m,6,mask_acc_median,49.7818
3,b2m,0,mask_acc_p05,76.9634
3,b2m,1,mask_acc_p05,69.8429
3,b2m,2,mask_acc_p05,65.8813
3,b2m,3,mask_acc_p05,63.9791
3,b2m,4,mask_acc_p05,55.6981
3,b2m,5,mask_acc_p05,49.6466
3,b2m,6,mask_acc_p05,37.3691
3,b2m,0,mask_cov_worst,76.7888
3,b2m,1,mask_cov_worst,67.5393
3,b2m,2,mask_cov_worst,56.8063
3,b2m,3,mask_cov_worst,52.6178
3,b2m,4,mask_cov_worst,40.0524
3,b2m,5,mask_cov_worst,23.1239
3,b2m,6,mask_cov_worst,12.3037
3,b2m,0,mask_sel_risk_worst,15.1136
3,b2m,1,mask_sel_risk_worst,21.5144
3,b2m,2,mask_sel_risk_worst,30.1013
3,b2m,3,mask_sel_risk_worst,23.3672
3,b2m,4,mask_sel_risk_worst,36.8522
3,b2m,5,mask_sel_risk_worst,37.1638
3,b2m,6,mask_sel_risk_worst,50.1558
3,b2m,0,mask_sel_risk_median,15.1136
3,b2m,1,mask_sel_risk_median,15.8019
3,b2m,2,mask_sel_risk_median,17.2684
3,b2m,3,mask_sel_risk_median,18.2171
3,b2m,4,mask_sel_risk_median,19.0361
3,b2m,5,mask_sel_risk_median,22.9268
3,b2m,6,mask_sel_risk_median,27.0866
3,b2m,0,cls_cov_min,50
3,b2m,1,cls_cov_min,49.4792
3,b2m,2,cls_cov_min,40.625
3,b2m,3,cls_cov_min,35.4167
3,b2m,4,cls_cov_min,20.8333
3,b2m,5,cls_cov_min,8.85417
3,b2m,6,cls_cov_min,7.8125
3,b2m,0,cls_cov_macro,79.2755
3,b2m,1,cls_cov_macro,75.7733
3,b2m,2,cls_cov_macro,66.9903
3,b2m,3,cls_cov_macro,62.8222
3,b2m,4,cls_cov_macro,52.225
3,b2m,5,cls_cov_macro,40.5863
3,b2m,6,cls_cov_macro,28.6369
3,b2m,0,cls_zero_cov_n,0
3,b2m,1,cls_zero_cov_n,0
3,b2m,2,cls_zero_cov_n,0
3,b2m,3,cls_zero_cov_n,0
3,b2m,4,cls_zero_cov_n,0
3,b2m,5,cls_zero_cov_n,0
3,b2m,6,cls_zero_cov_n,0
3,b2m,0,cls_sel_risk_max,33.6283
3,b2m,1,cls_sel_risk_max,35.3784
3,b2m,2,cls_sel_risk_max,42.5128
3,b2m,3,cls_sel_risk_max,39.7981
3,b2m,4,cls_sel_risk_max,52.5
3,b2m,5,cls_sel_risk_max,76.4706
3,b2m,6,cls_sel_risk_max,100
3,b2m,0,cls_sel_risk_macro,11.628
3,b2m,1,cls_sel_risk_macro,14.3711
3,b2m,2,cls_sel_risk_macro,17.3777
3,b2m,3,cls_sel_risk_macro,18.2721
3,b2m,4,cls_sel_risk_macro,22.5021
3,b2m,5,cls_sel_risk_macro,28.1666
3,b2m,6,cls_sel_risk_macro,36.0334
3,b2m,0,plugin_threshold,0.628262
3,b2m,1,plugin_threshold,0.664713
3,b2m,2,plugin_threshold,0.738359
3,b2m,3,plugin_threshold,0.74688
3,b2m,4,plugin_threshold,0.809031
3,b2m,5,plugin_threshold,0.872292
3,b2m,6,plugin_threshold,0.99632
3,b2m,0,crc_threshold,0.610445
3,b2m,1,crc_threshold,0.635558
3,b2m,2,crc_threshold,0.682875
3,b2m,3,crc_threshold,0.671033
3,b2m,4,crc_threshold,0.703726
3,b2m,5,crc_threshold,0.682163
3,b2m,6,crc_threshold,0.697418
4,proposed,0,acc,83.2209
4,proposed,1,acc,81.5556
4,proposed,2,acc,78.9655
4,proposed,3,acc,77.2924
4,proposed,4,acc,72.7419
4,proposed,5,acc,62.745
4,proposed,6,acc,54.8561
4,proposed,0,aurc,5.09547
4,proposed,1,aurc,6.20372
4,proposed,2,aurc,8.21479
4,proposed,3,aurc,9.15731
4,proposed,4,aurc,12.9201
4,proposed,5,aurc,21.5078
4,proposed,6,aurc,31.8519
4,proposed,0,augrc,3.76604
4,proposed,1,augrc,4.50685
4,proposed,2,augrc,5.70477
4,proposed,3,augrc,6.36002
4,proposed,4,augrc,8.61953
4,proposed,5,augrc,13.4998
4,proposed,6,augrc,18.4102
4,proposed,0,auroc,83.1615
4,proposed,1,auroc,81.3536
4,proposed,2,auroc,78.9756
4,proposed,3,auroc,78.4546
4,proposed,4,auroc,75.2669
4,proposed,5,auroc,71.9384
4,proposed,6,auroc,66.8088
4,proposed,0,plugin_coverage,66.1889
4,proposed,1,plugin_coverage,61.1061
4,proposed,2,plugin_coverage,53.2146
4,proposed,3,plugin_coverage,44.0109
4,proposed,4,plugin_coverage,30.175
4,proposed,5,plugin_coverage,6.45289
4,proposed,6,plugin_coverage,0
4,proposed,0,plugin_cond_risk,5.47771
4,proposed,1,plugin_cond_risk,6.25674
4,proposed,2,plugin_cond_risk,7.20935
4,proposed,3,plugin_cond_risk,6.75926
4,proposed,4,plugin_cond_risk,7.45721
4,proposed,5,plugin_cond_risk,6.45161
4,proposed,6,plugin_cond_risk,nan
4,proposed,0,crc_calib_bound,9.89498
4,proposed,1,crc_calib_bound,9.99752
4,proposed,2,crc_calib_bound,9.93889
4,proposed,3,crc_calib_bound,9.99775
4,proposed,4,crc_calib_bound,9.96085
4,proposed,5,crc_calib_bound,9.90695
4,proposed,6,crc_calib_bound,9.85171
4,proposed,0,crc_eval_joint_risk,7.57881
4,proposed,1,crc_eval_joint_risk,7.70276
